user_id,days_since_signup,days_since_last_activity,logins_last_30_days,total_active_hours,payments_made,lifetime_value_dollars,payment_failures_count,pricing_page_visits,support_tickets,open_complaint_tickets,sentiment_score,failed_onboarding_steps,plan_utilization_percent,core_features_untouched,primary_use_case
user_startup_57,101,1,29,43.1,2,268.97,0,2,3,2,0.25,0,28,7,SaaS
user_startup_58,40,3,10,28.0,0,0.0,0,0,4,2,0.69,0,19,8,E-commerce
user_startup_59,129,57,3,5.9,2,612.46,0,5,4,2,0.31,0,33,6,Education
user_startup_60,42,54,3,4.9,0,0.0,0,1,4,0,0.69,1,20,8,Marketing
user_startup_61,123,22,0,0.0,3,858.73,0,3,1,0,0.26,0,26,7,Education
user_startup_62,70,54,2,5.2,1,351.49,0,2,4,2,0.48,0,33,6,Education
user_startup_63,24,44,1,2.9,0,0.0,0,0,0,0,0.43,1,11,8,Marketing
user_startup_64,100,39,0,0.0,1,105.11,0,0,2,0,0.7,0,26,7,Marketing
user_startup_65,104,30,3,2.0,2,450.45,0,4,0,0,0.41,0,27,7,Education
user_startup_66,65,37,1,1.4,1,53.78,0,3,3,1,0.38,0,0,10,Education
user_startup_67,103,0,16,39.2,1,248.95,1,2,6,4,0.68,0,41,5,Finance
user_startup_68,136,39,3,1.5,3,1210.71,0,1,2,0,0.33,0,36,6,Marketing
user_startup_69,106,10,13,38.6,2,593.25,0,2,1,0,0.48,0,24,7,Finance
user_startup_70,105,40,1,2.7,2,559.66,1,1,1,0,0.42,0,22,7,E-commerce
user_startup_71,126,54,0,0.0,3,306.19,0,0,1,0,0.35,0,15,8,SaaS
user_startup_72,95,0,17,25.1,2,141.4,1,4,3,0,0.73,0,42,5,Education
user_startup_73,119,1,9,13.1,2,809.62,1,0,2,0,0.37,0,26,7,Marketing
user_startup_74,72,31,0,0.0,1,175.37,0,2,0,0,0.36,0,45,5,Education
user_startup_75,110,5,26,43.9,1,421.54,1,2,2,0,0.33,0,39,6,Marketing
user_startup_76,71,46,4,4.4,1,303.37,0,0,0,0,0.48,0,49,5,E-commerce
user_startup_77,123,19,4,11.0,3,155.97,0,5,4,0,0.32,0,52,4,Education
user_startup_78,116,41,2,2.9,2,457.05,1,0,0,0,0.5,0,56,4,Marketing
user_startup_79,56,58,1,2.5,0,0.0,1,0,0,0,0.65,3,38,6,SaaS
user_startup_80,64,57,0,0.0,1,401.86,1,1,1,0,0.15,0,53,4,SaaS
user_startup_81,142,17,3,7.2,2,606.24,0,1,6,0,0.35,0,46,5,SaaS
user_startup_82,136,15,4,8.8,2,908.4,0,1,0,0,0.62,0,36,6,Finance
user_startup_83,101,6,17,21.6,1,457.29,0,1,5,0,0.79,0,39,6,Marketing
user_startup_84,52,1,16,21.6,0,0.0,0,0,4,0,0.51,1,66,3,Education
user_startup_85,116,33,3,3.5,2,815.54,1,0,0,0,0.51,0,74,2,Finance
user_startup_86,109,8,9,27.0,2,434.2,2,1,1,0,0.26,0,27,7,Education
user_startup_87,72,20,1,2.7,1,324.17,0,0,0,0,0.41,0,33,6,SaaS
user_startup_88,72,18,0,0.0,1,174.32,0,1,0,0,0.93,0,46,5,Education
user_startup_89,86,8,6,7.2,1,424.0,0,2,4,1,0.0,0,46,5,SaaS
user_startup_90,152,29,1,2.7,2,542.05,2,2,0,0,0.25,0,31,6,Marketing
user_startup_91,40,44,2,4.8,0,0.0,1,1,0,0,0.62,0,16,8,Marketing
user_startup_92,23,1,18,39.5,0,0.0,0,1,5,2,0.42,1,24,7,Education
user_startup_93,115,39,1,2.1,1,212.13,0,0,0,0,0.59,0,30,7,Marketing
user_startup_94,51,56,4,4.2,0,0.0,0,0,0,0,0.77,0,14,8,Education
user_startup_95,48,7,6,14.6,0,0.0,0,0,4,0,0.59,1,11,8,Marketing
user_startup_96,90,16,2,3.8,2,341.59,2,1,3,1,0.58,0,25,7,SaaS
user_startup_97,74,54,3,2.3,1,81.01,0,4,0,0,0.44,0,42,5,SaaS
user_startup_98,108,24,2,4.3,2,320.59,0,0,6,1,0.03,0,27,7,Education
user_startup_99,123,8,17,38.9,3,1479.13,1,4,1,0,0.53,0,27,7,E-commerce
user_startup_100,122,35,0,0.0,2,959.7,0,0,0,0,0.12,0,21,7,Marketing
user_startup_101,86,12,8,9.5,1,414.93,1,0,1,0,0.1,0,38,6,Education
user_startup_102,121,7,9,10.8,3,921.17,0,2,4,1,0.72,0,13,8,Marketing
user_startup_103,88,20,4,3.1,1,85.04,1,4,7,0,0.51,0,56,4,Education
user_startup_104,153,46,3,2.1,2,847.59,2,0,2,0,0.33,0,25,7,E-commerce
user_startup_105,69,13,5,3.0,1,245.79,0,0,2,0,0.49,0,55,4,Education
user_startup_106,55,40,1,2.4,0,0.0,0,3,2,0,0.6,3,38,6,Finance
user_startup_107,112,5,12,28.5,1,266.75,1,5,4,2,0.58,0,29,7,Education
user_startup_108,126,52,0,0.0,2,804.92,0,1,5,2,0.17,0,25,7,SaaS
user_startup_109,135,54,0,0.0,2,274.65,0,1,2,0,0.31,0,55,4,Education
user_startup_110,101,13,24,48.4,2,218.87,0,3,4,0,0.6,0,8,9,Education
user_startup_111,44,10,15,20.0,0,0.0,0,1,1,0,0.67,0,34,6,E-commerce
user_startup_112,56,29,4,4.4,0,0.0,0,3,2,0,0.25,0,43,5,E-commerce
user_startup_113,70,44,3,7.1,1,253.52,0,3,3,1,0.11,0,47,5,SaaS
user_startup_114,61,6,29,41.3,1,292.95,0,2,0,0,0.17,0,36,6,Education
user_startup_115,104,56,3,6.1,2,887.91,0,0,0,0,0.55,0,21,7,Education
user_startup_116,111,56,1,2.8,1,289.02,0,0,2,0,0.33,0,43,5,Finance
user_startup_117,73,52,1,1.9,1,466.75,0,1,2,0,0.81,0,50,5,E-commerce
user_startup_118,81,33,4,2.1,1,109.9,0,4,4,1,0.75,0,47,5,Finance
user_startup_119,123,36,3,5.3,2,434.1,0,3,4,1,0.31,0,12,8,Education
user_startup_120,96,53,4,2.2,1,450.11,0,1,0,0,0.37,0,46,5,E-commerce
user_startup_121,68,36,1,2.2,1,178.24,0,0,0,0,0.34,0,47,5,Finance
user_startup_122,110,30,1,0.6,2,483.31,0,1,2,0,0.2,0,29,7,Education
user_startup_123,102,59,1,2.6,2,579.57,0,2,1,0,0.52,0,43,5,SaaS
user_startup_124,37,27,0,0.0,0,0.0,0,0,1,0,0.32,2,35,6,Marketing
user_startup_125,83,34,2,3.4,1,302.29,0,2,5,1,0.69,0,52,4,Education
user_startup_126,92,30,3,7.8,2,555.98,0,0,5,2,0.39,0,0,10,E-commerce
user_startup_127,73,49,1,1.4,1,187.42,0,1,6,2,0.16,0,45,5,Marketing
user_startup_128,97,45,1,3.0,1,143.11,0,4,5,2,0.57,0,11,8,Education
user_startup_129,84,35,0,0.0,1,145.76,0,0,1,0,0.62,0,40,6,Education
user_startup_130,84,18,3,7.2,1,200.62,1,0,1,0,0.39,0,42,5,SaaS
user_startup_131,113,37,2,4.1,2,379.08,1,2,0,0,0.26,0,32,6,Finance
user_startup_132,81,10,15,17.0,1,200.22,0,3,2,0,0.61,0,53,4,E-commerce
user_startup_133,37,56,0,0.0,0,0.0,1,4,2,0,0.37,0,37,6,Finance
user_startup_134,105,10,18,24.7,1,92.81,1,2,5,0,0.82,0,0,10,E-commerce
user_startup_135,31,53,1,1.8,0,0.0,0,3,2,0,0.5,0,39,6,E-commerce
user_startup_136,33,32,3,3.8,0,0.0,0,2,5,0,0.69,3,24,7,SaaS
user_startup_137,94,48,3,7.6,1,477.96,0,5,5,1,0.53,0,47,5,SaaS
user_startup_138,77,58,4,6.2,1,177.37,2,0,2,0,0.42,0,13,8,SaaS
user_startup_139,68,49,4,6.0,1,122.18,0,2,3,1,0.45,0,0,10,E-commerce
user_startup_140,119,45,2,5.8,2,116.33,1,0,0,0,0.5,0,38,6,SaaS
user_startup_141,45,44,0,0.0,0,0.0,2,1,0,0,0.37,2,20,8,E-commerce
user_startup_142,51,35,4,9.3,0,0.0,0,6,0,0,0.48,3,0,10,Marketing
user_startup_143,82,54,3,6.8,1,173.22,0,0,1,0,0.46,0,34,6,Education
user_startup_144,115,20,4,11.6,1,225.18,0,4,0,0,0.17,0,20,8,Education
user_startup_145,105,46,1,1.8,2,859.17,0,3,1,0,0.81,0,35,6,E-commerce
user_startup_146,88,56,3,8.1,1,426.63,0,0,1,0,0.36,0,8,9,Marketing
user_startup_147,73,54,0,0.0,1,194.77,0,1,0,0,0.23,0,10,9,Finance
user_startup_148,98,0,10,9.5,1,458.42,0,4,3,1,0.46,0,33,6,Marketing
user_startup_149,149,23,1,2.1,3,150.54,0,1,0,0,0.34,0,11,8,SaaS
user_startup_150,53,42,1,1.6,0,0.0,2,1,2,0,0.06,0,57,4,Finance
user_startup_151,118,56,2,4.6,2,402.34,0,2,6,0,0.44,0,30,7,Marketing
user_startup_152,77,20,1,2.8,1,57.29,0,0,1,0,0.67,0,12,8,Finance
user_startup_153,60,34,3,4.4,1,251.35,1,0,4,1,0.39,0,4,9,Finance
user_startup_154,53,24,0,0.0,0,0.0,0,5,3,2,0.35,0,44,5,SaaS
user_startup_155,62,13,28,65.8,1,173.07,1,2,4,0,0.39,0,58,4,E-commerce
user_startup_156,98,49,0,0.0,2,150.35,0,2,0,0,0.33,0,51,4,Finance
user_startup_157,72,53,2,1.3,1,387.44,2,0,2,0,0.2,0,35,6,Education
user_startup_158,108,15,4,3.1,1,261.61,2,0,0,0,0.6,0,21,7,SaaS
user_startup_159,101,30,3,8.7,2,267.11,0,0,6,0,0.7,0,46,5,SaaS
user_startup_160,102,47,1,0.9,2,378.25,0,0,0,0,0.23,0,30,7,Education
user_startup_161,82,16,4,4.5,1,136.3,0,2,4,1,0.41,0,47,5,E-commerce
user_startup_162,89,43,2,2.4,1,260.23,0,0,5,0,0.68,0,48,5,E-commerce
user_startup_163,110,2,11,5.9,2,485.59,2,1,1,0,0.35,0,32,6,SaaS
user_startup_164,97,24,3,5.6,2,352.13,0,1,6,0,0.5,0,43,5,Marketing
user_startup_165,57,8,13,26.3,0,0.0,1,0,4,3,0.38,0,18,8,Education
user_startup_166,72,19,3,5.3,1,194.72,0,0,2,0,0.73,0,35,6,Education
user_startup_167,22,42,2,4.4,0,0.0,1,2,4,1,0.38,0,24,7,Education
user_startup_168,92,43,0,0.0,1,351.09,2,1,1,0,0.58,0,42,5,Finance
user_startup_169,22,55,0,0.0,0,0.0,0,0,6,0,0.38,1,29,7,E-commerce
user_startup_170,62,27,4,9.6,1,358.26,0,0,2,0,0.47,0,28,7,E-commerce
user_startup_171,116,12,16,31.9,1,108.95,1,2,5,0,0.34,0,24,7,Finance
user_startup_172,122,52,2,3.7,3,710.51,1,1,2,0,0.2,0,32,6,Finance
user_startup_173,90,23,0,0.0,2,670.56,0,2,2,0,0.37,0,19,8,Marketing
user_startup_174,64,4,19,16.6,1,249.13,0,0,3,3,0.72,0,38,6,SaaS
user_startup_175,131,11,8,8.5,3,657.73,0,0,2,0,0.52,0,15,8,SaaS
user_startup_176,46,34,2,2.1,0,0.0,0,2,0,0,0.35,0,27,7,Finance
user_startup_177,67,34,1,0.6,1,286.67,0,1,4,0,0.28,0,41,5,Education
user_startup_178,57,4,28,58.6,0,0.0,0,2,4,0,0.54,2,38,6,Marketing
user_startup_179,28,13,11,32.9,0,0.0,0,1,2,0,0.11,0,41,5,Finance
user_startup_180,79,13,28,38.2,1,442.44,0,5,2,0,0.25,0,39,6,E-commerce
user_startup_181,98,40,3,2.3,1,264.18,0,1,0,0,0.48,0,35,6,Marketing
user_startup_182,88,5,24,61.6,1,294.57,0,1,0,0,0.25,0,45,5,Finance
user_startup_183,120,29,0,0.0,2,288.81,0,0,1,0,0.59,0,48,5,E-commerce
user_startup_184,86,29,3,5.6,1,113.09,1,3,1,0,0.12,0,57,4,Finance
user_startup_185,91,27,3,5.7,2,211.4,2,3,2,0,0.0,0,33,6,E-commerce
user_startup_186,84,38,1,0.5,1,335.97,0,2,1,0,0.52,0,0,10,Marketing
user_startup_187,110,48,1,2.6,1,415.35,0,1,1,0,0.35,0,27,7,E-commerce
user_startup_188,94,50,1,0.7,1,264.97,0,0,2,0,0.0,0,63,3,E-commerce
user_startup_189,61,16,0,0.0,1,279.85,0,3,2,0,0.15,0,21,7,SaaS
user_startup_190,82,11,16,41.4,1,265.41,0,0,1,0,0.22,0,52,4,SaaS
user_startup_191,112,39,1,2.4,2,466.49,1,2,5,1,0.56,0,48,5,Marketing
user_startup_192,137,6,26,31.8,3,450.61,0,3,4,1,0.45,0,29,7,Marketing
user_startup_193,69,15,3,5.9,1,165.44,1,0,2,0,0.82,0,36,6,Education
user_startup_194,52,29,3,8.2,0,0.0,1,0,4,2,0.38,0,48,5,Finance
user_startup_195,63,43,2,3.8,1,245.4,1,2,0,0,0.3,0,39,6,Finance
user_startup_196,102,19,3,6.8,2,406.84,0,0,5,0,0.32,0,16,8,SaaS
user_startup_197,85,39,1,2.3,1,198.58,1,2,7,0,0.17,0,0,10,Marketing
user_startup_198,110,1,10,10.8,2,254.76,2,3,2,0,0.57,0,56,4,Education
user_startup_199,117,29,0,0.0,2,233.55,1,3,1,0,0.33,0,19,8,Finance
user_startup_200,109,10,17,32.9,2,726.86,1,1,4,2,0.23,0,61,3,Education
user_startup_201,91,7,5,9.0,2,911.58,0,0,0,0,0.6,0,16,8,Marketing
user_startup_202,147,50,1,3.0,2,238.32,0,0,3,0,0.2,0,7,9,Education
user_startup_203,76,39,2,1.6,1,237.25,0,1,0,0,0.29,0,46,5,Finance
user_startup_204,69,54,1,2.6,1,485.33,0,4,6,2,0.14,0,41,5,SaaS
user_startup_205,160,9,29,78.9,3,656.06,3,1,2,0,0.58,0,44,5,Marketing
user_startup_206,65,52,4,7.4,1,427.1,0,1,0,0,0.44,0,34,6,E-commerce
user_startup_207,97,11,28,33.9,2,915.98,1,2,3,0,0.25,0,0,10,E-commerce
user_startup_208,105,27,2,1.6,2,319.18,0,2,2,0,0.4,0,26,7,Education
user_startup_209,142,59,0,0.0,3,847.95,2,3,0,0,0.57,0,51,4,Finance
user_startup_210,118,57,0,0.0,2,559.88,0,0,4,1,0.6,0,19,8,SaaS
user_startup_211,100,9,21,25.4,2,919.63,0,3,5,0,0.66,0,0,10,E-commerce
user_startup_212,117,36,2,5.5,2,696.1,0,2,2,0,0.91,0,13,8,Finance
user_startup_213,99,28,1,2.5,2,516.96,0,2,4,2,0.36,0,8,9,Education
user_startup_214,61,22,4,5.6,1,126.14,0,0,3,1,0.35,0,12,8,Marketing
user_startup_215,74,21,1,2.8,1,154.7,0,0,4,2,0.45,0,27,7,Marketing
user_startup_216,102,57,2,1.6,1,79.63,1,0,2,0,0.5,0,6,9,E-commerce
user_startup_217,74,35,4,10.2,1,105.32,0,3,1,0,0.65,0,26,7,Education
user_startup_218,99,8,23,50.8,1,91.04,0,0,1,0,0.05,0,23,7,Finance
user_startup_219,107,47,4,7.7,2,607.86,0,0,4,0,0.51,0,33,6,E-commerce
user_startup_220,45,16,3,3.7,0,0.0,0,0,0,0,0.37,3,17,8,Education
user_startup_221,64,0,10,24.1,1,470.3,1,1,0,0,0.26,0,33,6,Education
user_startup_222,114,6,14,33.7,2,155.28,0,1,5,0,0.67,0,47,5,SaaS
user_startup_223,83,6,25,42.5,1,158.74,0,1,4,0,0.61,0,0,10,SaaS
user_startup_224,101,30,4,9.4,1,377.1,0,1,1,0,0.62,0,55,4,SaaS
user_startup_225,71,36,1,1.5,1,424.92,0,0,4,0,0.19,0,53,4,SaaS
user_startup_226,87,43,0,0.0,1,132.25,0,0,3,1,0.13,0,20,8,Education
user_startup_227,83,25,1,1.7,1,85.55,0,2,3,3,0.41,0,35,6,Finance
user_startup_228,68,26,1,2.3,1,102.54,0,1,5,1,0.71,0,18,8,Finance
user_startup_229,42,37,2,3.2,0,0.0,1,1,5,0,0.3,1,44,5,Marketing
user_startup_230,61,8,25,70.1,1,429.85,0,1,0,0,0.43,0,19,8,Marketing
user_startup_231,69,53,2,4.2,1,383.62,0,1,0,0,0.6,0,27,7,Education
user_startup_232,128,30,2,2.2,3,697.22,0,1,3,2,0.3,0,50,5,Education
user_startup_233,141,4,20,15.1,2,151.63,0,0,4,1,0.31,0,40,6,Finance
user_startup_234,83,56,4,2.5,1,95.22,0,0,11,0,0.49,0,10,9,SaaS
user_startup_235,30,21,1,2.2,0,0.0,0,3,2,0,0.21,2,33,6,Finance
user_startup_236,88,40,4,3.5,1,105.24,0,1,4,2,0.2,0,47,5,Finance
user_startup_237,102,41,4,11.3,2,294.89,0,0,2,0,0.2,0,55,4,Marketing
user_startup_238,104,3,23,25.1,2,198.6,1,3,0,0,0.31,0,0,10,Finance
user_startup_239,81,16,4,2.4,1,396.01,0,2,7,0,0.09,0,30,7,E-commerce
user_startup_240,130,54,3,6.6,3,864.87,0,3,4,1,0.0,0,34,6,Marketing
user_startup_241,108,23,2,3.8,2,203.19,0,3,0,0,0.38,0,48,5,E-commerce
user_startup_242,90,21,2,4.4,2,438.94,0,1,1,0,0.41,0,4,9,Education
user_startup_243,80,47,0,0.0,1,334.32,0,3,0,0,0.48,0,44,5,Marketing
user_startup_244,102,17,1,1.6,2,558.79,0,0,3,0,0.06,0,26,7,Finance
user_startup_245,130,50,3,6.0,3,574.91,0,3,5,1,0.0,0,41,5,Marketing
user_startup_246,71,17,3,7.3,1,469.33,1,3,0,0,0.59,0,7,9,Education
user_startup_247,80,23,1,2.7,1,280.53,0,4,0,0,0.0,0,14,8,Finance
user_startup_248,77,31,2,3.8,1,278.42,0,7,7,1,0.49,0,31,6,Education
user_startup_249,116,33,4,6.1,2,353.53,2,1,1,0,0.54,0,0,10,SaaS
user_startup_250,125,23,0,0.0,2,162.56,1,1,5,0,0.62,0,39,6,Education
user_startup_251,72,1,14,16.5,1,141.23,0,3,1,0,0.72,0,22,7,E-commerce
user_startup_252,89,33,3,7.7,1,387.3,1,1,5,2,0.46,0,49,5,Finance
user_startup_253,91,8,18,53.8,1,321.54,0,2,5,0,0.79,0,23,7,E-commerce
user_startup_254,63,41,2,1.5,1,471.11,0,2,0,0,0.58,0,24,7,SaaS
user_startup_255,72,54,1,2.4,1,353.44,0,0,0,0,0.43,0,0,10,E-commerce
user_startup_256,129,52,4,8.2,2,188.05,0,1,5,0,0.45,0,33,6,Marketing
user_startup_257,94,39,4,11.7,1,76.08,1,2,1,0,0.15,0,25,7,Finance
user_startup_258,86,9,8,17.5,1,294.42,0,3,1,0,0.53,0,38,6,Finance
user_startup_259,62,6,15,34.6,1,435.07,0,0,0,0,0.88,0,43,5,Education
user_startup_260,58,15,2,5.6,0,0.0,1,1,5,0,0.56,2,36,6,Marketing
user_startup_261,91,11,20,27.5,2,647.59,0,2,2,0,0.31,0,47,5,Finance
user_startup_262,55,26,4,8.5,0,0.0,0,1,1,0,0.07,2,23,7,Marketing
user_startup_263,111,12,21,25.5,2,788.35,2,0,2,0,0.14,0,36,6,SaaS
user_startup_264,106,37,2,3.0,2,897.37,0,0,0,0,0.24,0,49,5,Finance
user_startup_265,42,16,2,3.2,0,0.0,1,0,1,0,0.68,1,32,6,SaaS
user_startup_266,125,27,0,0.0,3,1401.68,0,0,0,0,0.34,0,20,8,Finance
user_startup_267,141,50,1,0.7,2,401.36,0,0,5,0,0.44,0,42,5,Marketing
user_startup_268,70,6,29,52.8,1,347.62,0,0,2,0,0.12,0,9,9,Marketing
user_startup_269,67,13,5,6.7,1,409.19,0,0,1,0,0.44,0,52,4,Marketing
user_startup_270,92,59,1,1.1,1,135.84,0,0,3,4,0.63,0,48,5,Finance
user_startup_271,83,55,1,1.0,1,125.12,1,3,4,2,0.57,0,18,8,Finance
user_startup_272,73,35,2,3.2,1,86.3,1,3,2,0,0.19,0,20,8,SaaS
user_startup_273,121,3,12,26.3,2,539.64,1,1,3,2,0.51,0,4,9,Finance
user_startup_274,113,5,14,31.6,2,880.95,1,2,0,0,0.79,0,51,4,Marketing
user_startup_275,85,23,0,0.0,1,81.93,0,1,2,0,0.36,0,23,7,E-commerce
user_startup_276,82,31,3,4.4,1,168.03,2,2,0,0,0.36,0,3,9,Finance
user_startup_277,26,35,4,5.4,0,0.0,0,0,2,0,0.24,2,43,5,Finance
user_startup_278,126,30,4,4.0,2,693.03,2,1,4,1,0.57,0,48,5,Marketing
user_startup_279,29,55,4,2.9,0,0.0,1,2,1,0,0.3,0,36,6,SaaS
user_startup_280,68,7,21,28.4,1,174.77,0,0,3,0,0.7,0,13,8,Education
user_startup_281,71,47,2,5.1,1,218.75,0,1,2,0,0.22,0,19,8,Marketing
user_startup_282,76,21,2,4.3,1,441.62,0,1,4,2,0.26,0,41,5,Education
user_startup_283,90,15,0,0.0,2,219.57,0,1,0,0,0.6,0,51,4,Marketing
user_startup_284,35,53,0,0.0,0,0.0,1,3,4,3,0.38,3,12,8,E-commerce
user_startup_285,129,22,0,0.0,3,282.39,0,3,4,2,0.04,0,13,8,SaaS
user_startup_286,107,49,4,9.7,2,345.64,0,0,0,0,0.52,0,24,7,Marketing
user_startup_287,71,5,8,11.1,1,339.99,2,0,0,0,0.52,0,17,8,Marketing
user_startup_288,61,9,12,33.3,1,166.32,0,6,0,0,0.39,0,24,7,Marketing
user_startup_289,92,3,27,20.6,2,110.6,0,0,3,0,0.52,0,32,6,Education
user_startup_290,85,8,14,22.7,1,132.12,0,0,6,0,0.66,0,20,8,Finance
user_startup_291,83,54,0,0.0,1,401.21,0,2,0,0,0.52,0,44,5,SaaS
user_startup_292,35,26,4,4.3,0,0.0,0,0,0,0,0.53,1,23,7,Education
user_startup_293,67,13,20,38.3,1,51.12,0,3,2,0,0.35,0,15,8,E-commerce
user_startup_294,74,25,4,3.8,1,390.9,1,2,2,0,0.16,0,27,7,Education
user_startup_295,81,39,4,10.6,1,153.75,1,0,2,0,0.6,0,11,8,Marketing
user_startup_296,125,26,3,6.2,2,916.48,1,3,3,0,0.52,0,15,8,Education
user_startup_297,136,13,5,13.2,2,725.64,0,1,1,0,0.39,0,10,9,E-commerce
user_startup_298,99,2,14,32.5,2,342.12,0,0,0,0,0.56,0,18,8,Marketing
user_startup_299,78,3,24,26.7,1,349.41,0,1,3,0,0.29,0,32,6,SaaS
user_startup_300,85,18,0,0.0,1,446.84,0,1,4,1,0.58,0,0,10,Education
user_startup_301,63,12,20,32.3,1,169.89,0,1,5,0,0.53,0,19,8,Finance
user_startup_302,84,28,2,5.9,1,462.75,1,2,1,0,0.29,0,14,8,Marketing
