user_id,days_since_signup,days_since_last_activity,logins_last_30_days,total_active_hours,payments_made,lifetime_value_dollars,payment_failures_count,pricing_page_visits,support_tickets,open_complaint_tickets,sentiment_score,failed_onboarding_steps,plan_utilization_percent,core_features_untouched,primary_use_case
user_growth_68,195,42,2,3.4,5,1316.69,0,0,0,0,0.86,0,82,1,E-commerce
user_growth_69,212,18,4,11.0,6,993.39,0,0,1,0,0.84,0,90,1,Marketing
user_growth_70,156,39,0,0.0,3,1160.77,0,3,0,0,0.56,0,52,4,Finance
user_growth_71,197,56,3,6.8,5,1644.14,0,0,1,0,0.76,0,62,3,SaaS
user_growth_72,160,49,1,0.6,4,665.47,0,0,0,0,0.88,0,100,0,E-commerce
user_growth_73,148,1,21,20.6,2,870.95,0,0,3,0,0.83,0,73,2,Marketing
user_growth_74,294,13,15,20.6,5,261.58,0,0,0,0,0.65,0,95,0,Education
user_growth_75,192,41,2,3.7,5,2499.32,1,0,0,0,0.98,0,51,4,E-commerce
user_growth_76,188,9,24,39.2,5,1349.59,0,0,2,0,0.76,0,55,4,Education
user_growth_77,256,11,9,23.9,5,1143.32,1,3,2,0,0.83,0,47,5,SaaS
user_growth_78,234,11,19,13.6,5,942.46,0,6,1,0,0.71,0,50,5,SaaS
user_growth_79,220,12,7,13.3,4,212.6,0,0,0,0,0.85,0,43,5,Finance
user_growth_80,232,3,29,66.5,5,1530.44,0,0,0,0,0.89,0,84,1,Finance
user_growth_81,278,8,9,22.0,4,474.4,1,2,2,0,0.86,0,82,1,E-commerce
user_growth_82,188,12,6,10.5,4,1664.38,0,0,2,0,0.78,0,78,2,E-commerce
user_growth_83,272,6,23,16.8,6,309.03,0,3,0,0,0.78,0,51,4,Marketing
user_growth_84,131,3,10,6.3,2,173.8,0,0,1,0,0.8,0,82,1,E-commerce
user_growth_85,99,4,10,20.0,2,871.74,0,1,3,0,0.78,0,48,5,Education
user_growth_86,235,22,2,2.6,6,982.8,0,0,2,0,0.8,0,100,0,Education
user_growth_87,222,10,9,8.4,5,361.55,0,1,3,4,0.7,0,63,3,Finance
user_growth_88,243,13,8,20.4,6,1133.16,0,3,4,2,0.74,0,79,2,E-commerce
user_growth_89,240,1,26,33.3,5,1291.99,0,0,3,1,0.54,0,92,0,Education
user_growth_90,100,12,6,5.0,2,493.69,0,0,1,0,0.67,0,75,2,E-commerce
user_growth_91,286,56,0,0.0,4,861.61,0,0,0,0,0.69,0,100,0,Education
user_growth_92,133,12,12,18.6,2,152.92,2,0,0,0,0.74,0,70,3,Finance
user_growth_93,315,13,21,59.6,9,3401.2,0,1,1,0,0.6,0,97,0,Education
user_growth_94,185,5,6,5.3,4,789.5,0,0,4,1,0.88,0,79,2,Education
user_growth_95,221,3,27,31.0,6,1191.66,1,0,1,0,0.28,0,51,4,Marketing
user_growth_96,168,7,5,3.0,3,814.44,0,0,5,1,0.88,0,77,2,SaaS
user_growth_97,111,22,1,0.6,1,283.56,0,0,0,0,0.68,0,26,7,Marketing
user_growth_98,171,11,18,31.0,2,162.83,0,0,2,0,0.69,0,59,4,E-commerce
user_growth_99,226,12,25,62.7,5,272.27,0,0,5,0,0.67,0,77,2,Finance
user_growth_100,232,13,23,16.8,5,2261.24,0,0,2,0,1.0,0,83,1,Education
user_growth_101,240,6,20,18.8,5,1299.46,0,4,2,0,0.72,0,75,2,Marketing
user_growth_102,227,4,19,47.9,4,280.14,0,0,0,0,0.63,0,59,4,Finance
user_growth_103,164,2,26,17.8,3,687.9,0,0,5,0,0.81,0,68,3,Marketing
user_growth_104,305,8,24,55.0,9,2254.36,1,0,0,0,0.81,0,95,0,Education
user_growth_105,166,9,16,19.3,3,1215.67,0,0,3,1,0.65,0,74,2,SaaS
user_growth_106,170,7,28,81.6,2,565.36,0,0,1,0,0.56,0,84,1,E-commerce
user_growth_107,132,2,5,13.4,3,427.46,0,0,3,0,0.53,0,90,1,Finance
user_growth_108,90,11,29,73.8,2,211.04,4,0,0,0,0.85,0,10,9,Finance
user_growth_109,165,1,19,19.2,3,1411.93,1,0,0,0,0.67,0,37,6,SaaS
user_growth_110,174,1,6,3.3,3,822.55,0,0,1,0,0.61,0,64,3,Marketing
user_growth_111,88,10,14,11.9,1,290.17,0,3,0,0,0.85,0,61,3,Education
user_growth_112,242,4,19,36.6,7,518.9,0,1,3,3,0.97,0,95,0,Finance
user_growth_113,251,12,8,10.5,5,842.32,0,0,0,0,0.84,0,74,2,Education
user_growth_114,182,7,27,29.1,4,1360.89,0,0,1,0,0.46,0,78,2,E-commerce
user_growth_115,173,22,2,4.3,4,745.37,0,0,0,0,0.79,0,88,1,SaaS
user_growth_116,258,30,3,6.8,5,1318.54,0,3,2,0,0.68,0,61,3,Finance
user_growth_117,128,16,2,5.9,2,865.09,0,0,2,0,0.83,0,59,4,Finance
user_growth_118,135,11,10,29.9,3,648.73,0,0,1,0,0.57,0,45,5,SaaS
user_growth_119,22,5,25,72.4,0,0.0,1,0,0,0,0.63,2,31,6,SaaS
user_growth_120,113,8,25,41.7,1,184.38,0,1,3,1,0.71,0,59,4,Marketing
user_growth_121,212,11,29,35.1,4,797.91,0,0,0,0,0.6,0,75,2,SaaS
user_growth_122,233,11,11,16.9,5,1051.3,1,1,0,0,0.81,0,26,7,SaaS
user_growth_123,174,36,1,1.1,4,1050.11,0,0,1,0,0.71,0,36,6,Marketing
user_growth_124,192,3,8,13.2,3,538.26,2,0,0,0,0.86,0,69,3,Finance
user_growth_125,198,11,15,13.8,5,859.49,0,0,1,0,0.53,0,90,1,SaaS
user_growth_126,241,3,8,10.5,6,2997.32,0,2,0,0,0.93,0,73,2,SaaS
user_growth_127,167,4,23,60.5,3,705.68,0,0,0,0,0.56,0,87,1,Education
user_growth_128,111,1,20,44.9,2,321.55,0,0,1,0,0.86,0,92,0,E-commerce
user_growth_129,45,8,19,27.5,0,0.0,0,0,0,0,0.97,1,60,4,Marketing
user_growth_130,77,31,0,0.0,1,418.77,0,0,0,0,0.63,0,94,0,Marketing
user_growth_131,271,41,2,3.3,5,1602.02,0,0,0,0,0.73,0,63,3,Finance
user_growth_132,157,23,1,0.9,4,1210.71,0,0,0,0,0.58,0,67,3,Education
user_growth_133,159,0,24,47.2,4,1569.88,0,0,0,0,0.78,0,68,3,Marketing
user_growth_134,142,8,11,14.7,3,1152.28,0,3,0,0,0.85,0,65,3,E-commerce
user_growth_135,222,35,1,1.1,6,2043.41,0,1,0,0,0.65,0,57,4,E-commerce
user_growth_136,178,2,6,4.7,4,1024.75,0,0,0,0,0.99,0,100,0,Marketing
user_growth_137,156,19,4,4.3,3,293.95,0,5,2,0,0.65,0,66,3,Education
user_growth_138,159,48,2,1.7,4,754.38,0,0,0,0,0.7,0,44,5,SaaS
user_growth_139,132,12,20,56.8,2,335.04,0,0,1,0,0.64,0,52,4,Education
user_growth_140,174,4,18,37.8,3,242.97,1,2,0,0,0.86,0,69,3,Education
user_growth_141,120,9,24,16.2,3,592.65,0,1,5,2,0.74,0,44,5,Finance
user_growth_142,219,11,22,11.7,6,804.48,0,5,0,0,0.6,0,87,1,SaaS
user_growth_143,245,9,24,12.1,5,1392.92,0,0,2,0,0.67,0,40,6,E-commerce
user_growth_144,178,6,24,22.4,2,262.81,0,0,1,0,0.67,0,100,0,Marketing
user_growth_145,213,39,4,10.6,4,1197.64,0,0,1,0,0.46,0,100,0,Education
user_growth_146,237,13,9,10.9,6,351.31,0,4,1,0,0.79,0,71,2,Finance
user_growth_147,167,42,2,2.3,4,312.81,0,2,0,0,0.86,0,100,0,SaaS
user_growth_148,178,37,4,9.0,2,101.74,0,4,0,0,0.59,0,25,7,Education
user_growth_149,116,4,19,48.5,2,642.52,1,6,1,0,1.0,0,34,6,Finance
user_growth_150,137,7,28,81.2,2,547.93,0,0,0,0,0.64,0,35,6,E-commerce
user_growth_151,246,5,11,15.6,7,427.88,0,1,1,0,0.65,0,61,3,Marketing
user_growth_152,159,6,11,30.9,2,854.64,0,1,2,0,0.72,0,74,2,E-commerce
user_growth_153,211,49,4,6.7,6,2321.39,0,0,0,0,0.92,0,75,2,Marketing
user_growth_154,266,22,1,1.3,5,1934.84,0,0,0,0,0.84,0,88,1,Finance
user_growth_155,170,47,1,0.6,2,777.36,0,0,0,0,0.91,0,59,4,Finance
user_growth_156,218,32,3,7.5,4,1838.47,0,0,2,0,0.65,0,89,1,Finance
user_growth_157,109,12,12,12.2,2,810.77,0,2,3,2,0.67,0,59,4,E-commerce
user_growth_158,145,9,18,17.9,2,783.56,0,0,0,0,1.0,0,48,5,Education
user_growth_159,169,16,3,4.7,3,1099.91,0,1,0,0,0.84,0,100,0,Education
user_growth_160,176,12,24,24.8,4,1967.46,0,0,2,0,0.78,0,100,0,Finance
user_growth_161,239,2,25,64.7,5,1932.66,0,0,1,0,0.35,0,73,2,SaaS
user_growth_162,225,33,4,8.0,3,1356.36,0,0,0,0,0.87,0,84,1,Finance
user_growth_163,158,4,25,69.1,3,581.7,0,1,2,0,0.76,0,63,3,Marketing
user_growth_164,204,8,29,63.6,4,273.14,1,4,0,0,0.99,0,86,1,Finance
user_growth_165,72,4,16,23.4,1,397.47,0,0,0,0,0.57,0,64,3,Education
user_growth_166,225,11,29,64.1,4,1915.75,1,1,1,0,0.8,0,86,1,Marketing
user_growth_167,143,10,22,49.8,2,107.45,1,0,0,0,0.93,0,38,6,Marketing
user_growth_168,179,0,25,42.1,2,825.97,0,0,1,0,0.81,0,57,4,SaaS
user_growth_169,140,48,1,0.9,3,1075.25,0,0,1,0,0.66,0,65,3,Marketing
user_growth_170,95,5,14,32.7,2,635.12,1,0,10,3,0.98,0,54,4,SaaS
user_growth_171,209,11,20,11.4,3,1458.46,0,0,0,0,0.64,0,61,3,Education
user_growth_172,155,9,21,62.6,4,372.93,1,0,3,0,0.83,0,65,3,SaaS
user_growth_173,167,10,24,58.1,4,1074.82,0,0,1,0,0.78,0,86,1,E-commerce
user_growth_174,204,2,14,30.9,3,623.2,0,2,1,0,0.93,0,75,2,Education
user_growth_175,192,3,25,27.0,3,1057.84,0,0,2,0,1.0,0,88,1,SaaS
user_growth_176,199,30,3,5.2,4,1295.66,0,3,1,0,0.99,0,53,4,E-commerce
user_growth_177,190,3,24,19.5,3,1135.84,0,0,2,0,0.88,0,66,3,Finance
user_growth_178,167,3,21,54.8,2,312.1,0,0,0,0,0.76,0,45,5,Marketing
user_growth_179,290,8,19,24.3,6,1859.36,0,0,2,0,0.69,0,91,0,Marketing
user_growth_180,269,4,19,18.2,5,2351.93,0,1,1,0,0.86,0,86,1,Marketing
user_growth_181,68,9,25,65.7,1,462.36,0,1,1,0,0.72,0,63,3,Education
user_growth_182,83,6,17,13.1,1,205.53,0,0,0,0,0.65,0,36,6,Finance
user_growth_183,223,6,11,18.8,5,1573.78,0,0,0,0,0.58,0,60,4,E-commerce
user_growth_184,155,9,8,16.8,2,769.97,0,0,0,0,0.79,0,78,2,Marketing
user_growth_185,236,27,1,1.0,5,2289.13,0,1,1,0,0.63,0,95,0,SaaS
user_growth_186,287,0,29,43.9,8,1541.17,0,0,0,0,0.67,0,63,3,Finance
user_growth_187,184,10,29,17.0,5,2061.31,0,1,1,0,0.86,0,59,4,Finance
user_growth_188,229,10,6,8.2,4,1078.37,1,0,0,0,0.86,0,87,1,Education
user_growth_189,204,12,10,8.1,3,186.05,2,0,0,0,0.84,0,100,0,Finance
user_growth_190,247,13,8,10.8,4,787.59,0,0,2,0,0.7,0,55,4,SaaS
user_growth_191,213,3,24,17.3,5,1598.47,0,0,5,1,0.51,0,34,6,Marketing
user_growth_192,92,53,3,7.6,1,105.2,0,0,0,0,0.69,0,46,5,E-commerce
user_growth_193,128,2,5,12.9,3,1008.64,0,0,1,0,0.83,0,100,0,Education
user_growth_194,156,9,20,60.0,3,865.13,0,1,1,0,0.7,0,98,0,E-commerce
user_growth_195,93,13,11,31.5,1,480.19,0,0,0,0,0.74,0,65,3,Education
user_growth_196,156,8,25,74.3,3,256.08,0,1,0,0,0.52,0,48,5,Education
user_growth_197,227,8,18,36.5,4,1137.82,0,0,0,0,0.47,0,84,1,SaaS
user_growth_198,206,11,11,32.0,3,338.4,0,0,1,0,0.95,0,61,3,E-commerce
user_growth_199,157,4,26,74.4,4,1632.37,0,0,1,0,0.88,0,61,3,SaaS
user_growth_200,188,32,0,0.0,3,750.68,0,4,1,0,0.43,0,97,0,Finance
user_growth_201,85,11,12,12.0,1,337.95,0,0,0,0,0.77,0,50,5,Finance
user_growth_202,144,2,18,26.7,2,845.95,1,0,4,3,0.71,0,100,0,SaaS
user_growth_203,220,3,9,11.7,6,762.76,0,1,2,0,0.86,0,79,2,Finance
user_growth_204,206,12,5,7.9,3,319.84,0,0,1,0,0.67,0,82,1,E-commerce
user_growth_205,78,8,14,17.0,1,487.18,0,0,1,0,0.66,0,62,3,Education
user_growth_206,239,6,18,25.4,6,399.34,0,0,4,0,0.89,0,73,2,E-commerce
user_growth_207,124,56,2,1.3,3,1477.24,0,0,2,0,0.88,0,90,1,Marketing
user_growth_208,96,5,11,18.4,2,684.49,0,0,2,0,0.9,0,77,2,Finance
user_growth_209,242,6,9,8.9,7,2001.85,0,0,4,0,0.76,0,90,1,E-commerce
user_growth_210,138,28,1,1.2,3,1189.82,0,2,0,0,0.81,0,65,3,Finance
user_growth_211,246,8,12,11.1,7,2814.94,0,2,0,0,0.74,0,59,4,Finance
user_growth_212,194,5,23,18.1,3,1097.59,0,2,5,4,0.57,0,70,3,SaaS
user_growth_213,241,9,6,3.5,5,1869.83,0,1,2,0,0.88,0,59,4,SaaS
user_growth_214,177,0,15,21.9,4,1066.7,0,3,5,1,0.9,0,62,3,Marketing
user_growth_215,146,15,2,1.2,3,235.33,0,1,3,2,0.79,0,57,4,E-commerce
user_growth_216,156,35,2,2.3,3,1197.28,1,0,1,0,1.0,0,91,0,SaaS
user_growth_217,201,18,3,6.1,4,1769.96,0,0,0,0,0.8,0,43,5,Marketing
user_growth_218,185,5,23,30.2,5,1504.3,0,0,0,0,0.79,0,46,5,Marketing
user_growth_219,151,10,17,29.9,3,1393.1,0,0,6,0,0.7,0,79,2,E-commerce
user_growth_220,182,51,3,2.2,4,1010.43,1,0,0,0,0.75,0,67,3,SaaS
user_growth_221,139,0,15,34.4,2,303.19,0,0,0,0,0.66,0,75,2,E-commerce
user_growth_222,59,7,20,20.6,0,0.0,1,0,0,0,0.71,2,33,6,E-commerce
user_growth_223,172,4,17,27.2,3,1003.38,0,0,0,0,0.94,0,80,2,SaaS
user_growth_224,22,49,0,0.0,0,0.0,0,0,0,0,0.91,0,47,5,E-commerce
user_growth_225,129,11,19,13.4,3,1125.53,0,4,0,0,1.0,0,61,3,Marketing
user_growth_226,153,52,1,2.0,4,1491.23,0,0,3,1,0.63,0,95,0,Finance
user_growth_227,171,22,1,0.7,2,405.68,0,0,0,0,0.92,0,96,0,E-commerce
user_growth_228,200,11,21,41.1,4,1925.75,0,3,0,0,0.77,0,56,4,E-commerce
user_growth_229,128,17,1,1.6,2,408.47,0,1,1,0,0.62,0,56,4,Finance
user_growth_230,152,9,9,16.3,4,1278.67,0,0,3,0,0.68,0,66,3,SaaS
user_growth_231,166,11,26,59.6,4,375.17,0,0,0,0,0.79,0,30,7,Education
user_growth_232,170,51,0,0.0,4,918.8,0,1,3,0,0.75,0,77,2,E-commerce
user_growth_233,133,40,2,2.8,3,985.87,0,0,1,0,0.83,0,43,5,E-commerce
user_growth_234,131,16,0,0.0,3,631.8,0,1,4,0,0.94,0,77,2,SaaS
user_growth_235,128,1,20,19.8,3,945.32,0,0,4,0,0.63,0,89,1,Finance
user_growth_236,195,8,28,16.3,4,1267.7,0,0,0,0,0.65,0,50,5,E-commerce
user_growth_237,239,42,3,5.5,4,434.29,0,1,0,0,0.88,0,89,1,SaaS
user_growth_238,225,9,28,19.7,4,911.83,3,1,1,0,0.66,0,41,5,Marketing
user_growth_239,143,48,2,5.1,3,847.49,0,0,2,0,0.61,0,31,6,Marketing
user_growth_240,268,11,27,64.0,6,472.8,0,0,1,0,0.62,0,76,2,SaaS
user_growth_241,196,8,28,55.8,4,1910.9,0,0,1,0,1.0,0,83,1,Finance
user_growth_242,196,47,3,6.5,4,1658.06,0,2,3,1,0.79,0,100,0,Education
user_growth_243,206,1,20,40.5,3,1228.53,0,1,0,0,0.85,0,95,0,Marketing
user_growth_244,203,2,25,40.8,4,584.14,0,0,0,0,0.83,0,51,4,SaaS
user_growth_245,166,9,17,24.8,4,204.14,0,2,2,0,0.44,0,73,2,E-commerce
user_growth_246,102,12,22,32.8,2,706.47,0,0,0,0,0.88,0,72,2,Marketing
user_growth_247,69,10,28,49.1,1,181.24,0,0,0,0,0.63,0,88,1,SaaS
user_growth_248,330,5,26,14.5,10,4662.63,0,0,3,0,1.0,0,86,1,E-commerce
user_growth_249,154,7,26,67.0,3,164.95,0,0,0,0,0.66,0,69,3,Marketing
user_growth_250,228,11,27,30.2,5,1416.91,0,2,3,2,0.66,0,70,3,SaaS
user_growth_251,212,13,22,17.5,5,1092.06,0,0,0,0,0.67,0,70,3,Marketing
user_growth_252,231,3,27,37.3,4,1991.35,0,0,1,0,0.7,0,88,1,E-commerce
user_growth_253,129,6,15,9.0,3,264.65,0,0,1,0,0.92,0,45,5,Education
user_growth_254,113,6,21,27.7,2,951.03,0,0,0,0,0.71,0,37,6,E-commerce
user_growth_255,158,19,2,4.3,3,297.97,0,3,2,0,0.64,0,53,4,Marketing
user_growth_256,211,4,9,19.9,3,1362.58,0,0,0,0,0.73,0,74,2,Education
user_growth_257,151,3,22,42.6,2,167.43,0,1,1,0,0.61,0,46,5,E-commerce
user_growth_258,140,2,18,10.5,2,405.15,1,0,0,0,0.74,0,90,1,Finance
user_growth_259,91,18,4,2.8,1,467.72,1,0,0,0,0.61,0,62,3,Finance
user_growth_260,199,7,11,10.6,3,884.5,0,0,0,0,0.88,0,45,5,Education
user_growth_261,164,1,10,22.8,4,589.45,0,3,1,0,0.65,0,57,4,E-commerce
user_growth_262,251,11,10,7.5,6,2593.42,0,0,0,0,0.62,0,48,5,E-commerce
user_growth_263,205,27,1,2.7,4,916.89,0,3,1,0,0.74,0,65,3,Education
user_growth_264,189,29,1,2.9,5,2191.59,0,1,0,0,0.69,0,86,1,Finance
user_growth_265,206,2,28,50.4,5,843.25,0,0,0,0,1.0,0,53,4,Marketing
user_growth_266,281,3,11,19.6,7,3016.83,0,0,1,0,0.82,0,100,0,Education
user_growth_267,254,0,26,26.8,4,1261.3,0,2,0,0,1.0,0,46,5,Marketing
user_growth_268,223,6,11,22.7,3,244.33,0,0,2,0,0.67,0,94,0,Education
user_growth_269,99,2,23,50.4,2,180.73,0,0,0,0,0.7,0,58,4,Education
user_growth_270,231,2,20,37.2,5,893.81,0,2,1,0,0.82,0,75,2,Finance
user_growth_271,115,10,10,23.1,2,907.88,0,1,0,0,0.71,0,60,4,E-commerce
user_growth_272,215,4,26,46.4,5,1074.72,0,6,0,0,0.57,0,38,6,E-commerce
user_growth_273,202,12,14,25.4,5,1824.25,0,0,0,0,0.72,0,31,6,Education
user_growth_274,264,0,5,7.9,5,318.38,0,0,0,0,0.77,0,78,2,Marketing
user_growth_275,267,7,24,43.0,6,1588.63,0,1,0,0,0.9,0,100,0,Marketing
user_growth_276,154,2,6,8.3,4,1058.54,0,2,1,0,0.73,0,72,2,Finance
user_growth_277,158,8,22,65.9,3,982.1,0,0,0,0,0.8,0,51,4,Finance
user_growth_278,149,19,2,3.8,2,483.02,0,0,3,0,0.9,0,52,4,SaaS
user_growth_279,129,9,28,79.6,2,190.67,0,0,2,0,0.78,0,40,6,Education
user_growth_280,212,9,9,20.5,4,1116.37,0,0,0,0,0.95,0,100,0,Marketing
user_growth_281,273,8,19,21.3,6,2649.01,0,1,2,0,0.87,0,87,1,Marketing
user_growth_282,220,6,9,18.1,6,2165.79,0,2,2,0,0.63,0,55,4,Marketing
user_growth_283,259,10,5,7.6,5,1733.77,2,4,1,0,0.69,0,81,1,Finance
user_growth_284,168,13,7,18.9,3,336.8,0,0,1,0,0.72,0,57,4,E-commerce
user_growth_285,165,5,16,41.6,2,766.68,0,1,0,0,0.76,0,46,5,Education
user_growth_286,69,11,15,23.7,1,138.02,0,1,0,0,0.67,0,61,3,Marketing
user_growth_287,143,10,15,11.5,3,914.04,0,0,1,0,1.0,0,75,2,SaaS
user_growth_288,194,6,27,14.6,5,2104.42,0,0,0,0,0.68,0,36,6,Education
user_growth_289,210,3,23,12.8,5,1312.07,0,1,0,0,0.85,0,81,1,Finance
user_growth_290,90,4,17,19.4,1,485.64,0,0,0,0,0.57,0,78,2,Marketing
user_growth_291,178,7,8,6.3,4,586.11,0,1,1,0,0.7,0,52,4,Education
user_growth_292,184,21,4,11.3,3,685.75,0,0,0,0,0.82,0,100,0,E-commerce
user_growth_293,255,8,27,41.4,6,552.87,0,0,1,0,0.7,0,42,5,Marketing
user_growth_294,163,1,7,18.9,3,921.14,0,0,1,0,0.8,0,79,2,Education
user_growth_295,163,13,9,12.1,2,730.02,1,0,2,0,0.67,0,55,4,Marketing
user_growth_296,212,57,1,2.4,5,1734.78,0,0,2,0,0.6,0,80,2,SaaS
user_growth_297,158,8,24,64.4,2,233.92,0,0,2,0,0.78,0,79,2,Education
user_growth_298,163,2,24,70.3,4,617.74,0,3,0,0,0.6,0,83,1,Marketing
