user_id,days_since_signup,days_since_last_activity,logins_last_30_days,total_active_hours,payments_made,lifetime_value_dollars,payment_failures_count,pricing_page_visits,support_tickets,open_complaint_tickets,sentiment_score,failed_onboarding_steps,plan_utilization_percent,core_features_untouched,primary_use_case
user_legacy_52,614,33,0,0.0,11,2107.07,1,3,2,0,0.17,0,39,6,SaaS
user_legacy_53,1112,55,2,5.1,22,4048.29,0,2,1,0,0.12,0,43,5,Marketing
user_legacy_54,1376,21,4,10.9,41,10833.92,0,5,4,1,0.2,0,33,6,Education
user_legacy_55,573,50,0,0.0,10,1892.57,1,3,4,3,0.1,0,14,8,E-commerce
user_legacy_56,1054,43,2,3.1,25,3728.69,0,0,2,0,0.0,0,47,5,E-commerce
user_legacy_57,1044,27,0,0.0,31,2891.44,0,1,1,0,0.29,0,0,10,Education
user_legacy_58,1385,19,2,2.7,25,4273.98,1,3,5,1,0.26,0,97,0,Marketing
user_legacy_59,1228,42,3,2.2,27,6741.14,0,0,5,1,0.16,0,54,4,Education
user_legacy_60,1108,42,1,1.6,28,5274.01,0,3,0,0,0.42,0,56,4,Marketing
user_legacy_61,978,23,1,2.1,18,8737.86,0,2,3,0,0.45,0,26,7,Finance
user_legacy_62,1398,16,1,1.5,31,8162.06,0,1,4,2,0.18,0,13,8,Finance
user_legacy_63,1189,54,4,6.7,32,9495.9,0,5,6,1,0.31,0,31,6,Marketing
user_legacy_64,1237,19,2,1.8,24,3365.46,2,2,1,0,0.55,0,0,10,E-commerce
user_legacy_65,1350,0,15,38.9,29,6876.36,0,1,1,0,0.0,0,0,10,Education
user_legacy_66,450,36,2,2.8,13,3324.66,0,1,2,0,0.46,0,56,4,E-commerce
user_legacy_67,1122,36,3,4.8,32,11516.33,0,4,1,0,0.16,0,0,10,Education
user_legacy_68,922,48,0,0.0,15,3858.26,0,2,1,0,0.65,0,67,3,Finance
user_legacy_69,891,3,24,60.6,15,3606.97,1,1,6,0,0.2,0,72,2,Finance
user_legacy_70,1039,38,0,0.0,33,2687.75,0,0,2,0,0.38,0,28,7,Finance
user_legacy_71,1274,41,3,4.9,22,8750.4,0,1,4,3,0.54,0,65,3,SaaS
user_legacy_72,897,30,3,5.6,20,5241.27,0,1,1,0,0.42,0,49,5,Finance
user_legacy_73,1421,31,1,0.7,43,4266.44,2,1,6,0,0.34,0,69,3,Education
user_legacy_74,711,26,4,6.0,17,3645.66,0,3,2,0,0.26,0,58,4,E-commerce
user_legacy_75,449,44,2,4.6,7,1637.22,0,0,6,2,0.48,0,8,9,Finance
user_legacy_76,860,31,4,5.6,27,8786.2,0,3,6,3,0.49,0,4,9,Finance
user_legacy_77,1156,23,1,2.7,34,6451.5,0,4,3,0,0.0,0,4,9,Finance
user_legacy_78,714,30,0,0.0,22,8557.43,0,1,2,0,0.8,0,73,2,Education
user_legacy_79,559,39,2,5.1,12,1513.97,0,0,3,0,0.05,0,76,2,E-commerce
user_legacy_80,908,19,4,2.8,24,7477.84,1,0,0,0,0.0,0,48,5,Marketing
user_legacy_81,1099,22,1,1.3,35,6439.89,0,2,1,0,0.4,0,50,5,Education
user_legacy_82,701,46,3,7.5,11,2033.11,0,0,3,1,0.11,0,44,5,E-commerce
user_legacy_83,1232,33,1,0.9,29,9020.55,0,3,1,0,0.08,0,27,7,SaaS
user_legacy_84,1266,45,3,8.3,24,4304.12,0,2,3,2,0.56,0,49,5,E-commerce
user_legacy_85,789,32,3,4.6,24,8837.39,0,2,3,0,0.44,0,75,2,E-commerce
user_legacy_86,714,39,2,1.1,13,1920.42,0,5,2,0,0.0,0,14,8,Education
user_legacy_87,1059,20,0,0.0,27,9337.28,1,0,0,0,0.09,0,92,0,Education
user_legacy_88,651,49,1,2.8,17,6574.17,0,7,3,0,0.49,0,47,5,Marketing
user_legacy_89,501,50,1,1.5,12,5788.03,1,3,6,1,0.53,0,25,7,E-commerce
user_legacy_90,791,34,4,6.7,18,5478.95,2,3,0,0,0.0,0,32,6,Education
user_legacy_91,779,41,0,0.0,13,3532.42,0,0,4,2,0.44,0,37,6,Marketing
user_legacy_92,1062,27,2,4.9,32,9511.37,0,2,2,0,0.16,0,71,2,Marketing
user_legacy_93,1104,20,3,3.2,33,6658.7,0,4,4,0,0.69,0,40,6,E-commerce
user_legacy_94,928,48,0,0.0,17,6949.79,1,0,1,0,0.87,0,42,5,E-commerce
user_legacy_95,369,31,1,2.5,8,3898.42,1,1,1,0,0.08,0,53,4,E-commerce
user_legacy_96,1052,4,19,11.2,20,1278.77,0,1,3,3,0.08,0,37,6,Marketing
user_legacy_97,1003,37,4,12.0,21,1706.4,0,0,2,0,0.23,0,34,6,Marketing
user_legacy_98,1622,16,1,1.8,31,5585.89,1,3,3,2,0.5,0,23,7,Marketing
user_legacy_99,431,13,26,74.1,13,5724.04,1,0,3,2,0.18,0,69,3,Education
user_legacy_100,1101,22,2,4.4,30,10911.49,0,0,3,0,0.29,0,56,4,Finance
user_legacy_101,1111,33,0,0.0,34,6718.7,0,0,5,1,0.57,0,0,10,SaaS
user_legacy_102,906,38,0,0.0,19,8493.53,0,2,5,2,0.15,0,90,1,E-commerce
user_legacy_103,1218,7,13,37.4,27,13142.62,0,3,2,0,0.0,0,35,6,E-commerce
user_legacy_104,1395,50,0,0.0,24,11819.19,0,2,3,1,0.05,0,28,7,Finance
user_legacy_105,1130,51,0,0.0,29,9738.15,0,0,2,0,0.2,0,13,8,Finance
user_legacy_106,1004,56,3,4.2,28,6692.89,0,2,3,1,0.26,0,40,6,SaaS
user_legacy_107,485,43,0,0.0,9,998.0,1,0,1,0,0.0,0,74,2,SaaS
user_legacy_108,1620,39,3,7.9,47,14259.21,1,1,5,2,0.72,0,43,5,Finance
user_legacy_109,1207,23,0,0.0,38,10771.41,0,4,5,1,0.39,0,0,10,SaaS
user_legacy_110,556,21,1,2.8,17,5962.09,0,4,2,0,0.02,0,71,2,SaaS
user_legacy_111,971,36,3,6.3,25,8064.22,0,2,1,0,0.66,0,74,2,E-commerce
user_legacy_112,667,56,4,2.3,19,4270.64,0,2,2,0,0.04,0,49,5,Finance
user_legacy_113,641,43,2,5.1,16,3760.08,0,3,3,1,0.47,0,51,4,Finance
user_legacy_114,539,18,2,2.6,13,3236.39,1,3,0,0,0.28,0,68,3,SaaS
user_legacy_115,1006,55,2,3.1,26,5709.69,0,0,5,0,0.22,0,46,5,Marketing
user_legacy_116,1384,44,2,4.9,42,9747.75,0,1,1,0,0.37,0,83,1,E-commerce
user_legacy_117,556,41,2,3.4,12,2637.02,1,0,2,0,0.07,0,27,7,SaaS
user_legacy_118,1256,31,0,0.0,36,2607.76,1,0,2,0,0.58,0,44,5,E-commerce
user_legacy_119,1378,24,1,1.6,41,13293.85,0,0,3,0,0.28,0,64,3,Education
user_legacy_120,1169,24,3,8.7,21,9779.94,0,2,2,0,0.26,0,0,10,Finance
user_legacy_121,944,22,3,7.7,23,1939.23,0,2,0,0,0.34,0,34,6,Finance
user_legacy_122,1166,27,0,0.0,21,1294.92,0,1,2,0,0.0,0,79,2,Education
user_legacy_123,1194,46,4,2.9,33,7155.5,0,1,5,0,0.25,0,30,7,E-commerce
user_legacy_124,1480,42,2,2.8,44,9246.56,0,0,6,0,0.17,0,31,6,SaaS
user_legacy_125,1163,13,26,23.3,20,3456.52,0,1,4,0,0.17,0,15,8,E-commerce
user_legacy_126,1106,21,2,2.8,23,4379.12,2,0,0,0,0.59,0,30,7,Marketing
user_legacy_127,1109,44,0,0.0,18,3272.77,0,2,0,0,0.83,0,19,8,Marketing
user_legacy_128,838,36,1,3.0,19,8825.09,0,2,0,0,0.04,0,34,6,SaaS
user_legacy_129,726,5,27,39.3,14,1419.83,0,1,1,0,0.35,0,30,7,Marketing
user_legacy_130,1139,5,8,13.9,19,2813.89,0,3,0,0,0.28,0,44,5,SaaS
user_legacy_131,947,44,3,8.8,15,1847.1,1,1,1,0,0.3,0,0,10,Finance
user_legacy_132,1197,20,1,2.2,27,4504.88,0,0,2,0,0.05,0,36,6,SaaS
user_legacy_133,1220,17,3,5.6,38,18203.08,1,1,2,0,0.25,0,5,9,Finance
user_legacy_134,1207,49,2,2.3,35,15942.53,0,3,2,0,0.29,0,35,6,SaaS
user_legacy_135,1022,57,2,5.0,32,11337.63,0,3,3,1,0.17,0,0,10,Education
user_legacy_136,1401,7,29,33.9,44,12472.0,0,1,3,1,0.4,0,19,8,Marketing
user_legacy_137,1255,16,0,0.0,37,15025.16,0,4,2,0,0.37,0,0,10,E-commerce
user_legacy_138,1048,28,4,2.2,24,9019.42,0,0,6,1,0.29,0,48,5,Education
user_legacy_139,734,10,25,54.3,23,4632.56,0,1,2,0,0.03,0,85,1,Marketing
user_legacy_140,835,22,2,3.6,25,8993.34,1,1,1,0,0.29,0,22,7,Marketing
user_legacy_141,1214,29,1,3.0,25,4632.45,0,2,3,3,0.66,0,43,5,Marketing
user_legacy_142,1513,38,2,1.1,27,8552.75,2,1,0,0,0.71,0,27,7,E-commerce
user_legacy_143,300,47,4,6.8,5,998.76,0,0,2,0,0.3,0,0,10,Education
user_legacy_144,598,12,12,20.3,10,3872.84,0,6,3,1,0.23,0,0,10,Education
user_legacy_145,674,35,1,0.9,11,2026.15,3,0,2,0,0.3,0,42,5,Education
user_legacy_146,1128,9,9,24.5,32,1935.14,1,1,2,0,0.36,0,52,4,Education
user_legacy_147,665,17,1,2.1,11,4229.82,0,2,3,1,0.16,0,45,5,Finance
user_legacy_148,1333,28,3,6.5,22,8799.13,1,2,3,3,0.11,0,0,10,Education
user_legacy_149,1071,42,1,0.6,17,6799.0,1,2,6,0,0.16,0,48,5,SaaS
user_legacy_150,777,55,0,0.0,22,3868.4,1,0,3,1,0.68,0,37,6,Education
user_legacy_151,1254,45,4,2.6,35,7651.02,1,0,3,1,0.34,0,75,2,Finance
user_legacy_152,704,29,0,0.0,16,3980.14,0,2,1,0,0.2,0,36,6,E-commerce
user_legacy_153,1356,25,1,2.3,36,14503.98,0,1,3,2,0.41,0,54,4,Marketing
user_legacy_154,1059,34,0,0.0,34,7428.43,1,3,4,3,0.03,0,87,1,E-commerce
user_legacy_155,1608,2,12,15.0,43,20155.87,1,3,3,0,0.45,0,0,10,Education
user_legacy_156,970,3,20,51.5,20,6624.86,0,0,3,2,0.49,0,18,8,SaaS
user_legacy_157,1474,11,19,11.7,25,6081.76,0,7,1,0,0.4,0,7,9,E-commerce
user_legacy_158,1496,56,1,1.6,24,10535.06,0,3,2,0,0.02,0,99,0,E-commerce
user_legacy_159,1546,54,2,6.0,50,10484.28,1,4,0,0,0.14,0,0,10,SaaS
user_legacy_160,343,35,3,3.7,5,973.12,0,2,5,0,0.5,0,46,5,Finance
user_legacy_161,820,38,0,0.0,24,1623.98,0,6,5,1,0.74,0,0,10,Marketing
user_legacy_162,921,9,8,10.3,15,5635.4,0,2,5,0,0.78,0,3,9,E-commerce
user_legacy_163,986,56,4,10.4,17,7143.6,0,1,0,0,0.66,0,49,5,E-commerce
user_legacy_164,1230,44,4,6.9,37,17460.86,0,4,2,0,0.0,0,12,8,SaaS
user_legacy_165,924,21,4,8.4,18,3292.68,0,1,7,0,0.58,0,48,5,Marketing
user_legacy_166,876,4,17,28.8,17,4641.15,0,0,2,0,0.31,0,7,9,Finance
user_legacy_167,942,4,20,38.8,28,7695.29,0,0,2,0,0.38,0,77,2,Finance
user_legacy_168,855,12,9,20.8,22,10511.39,0,5,1,0,0.31,0,46,5,Education
user_legacy_169,900,49,4,2.7,22,5168.1,0,1,1,0,0.0,0,50,5,E-commerce
user_legacy_170,1417,29,1,3.0,23,6804.37,0,2,3,0,0.39,0,59,4,Marketing
user_legacy_171,921,26,2,4.5,28,5359.01,0,1,2,0,0.14,0,30,7,Finance
user_legacy_172,1303,8,26,76.8,35,6748.34,0,3,3,0,0.2,0,100,0,Education
user_legacy_173,1035,13,9,21.4,21,3917.11,2,5,3,0,0.62,0,42,5,Finance
user_legacy_174,772,32,0,0.0,23,5030.63,0,1,1,0,0.26,0,11,8,E-commerce
user_legacy_175,772,13,17,41.4,22,1199.18,0,1,9,1,0.45,0,44,5,E-commerce
user_legacy_176,1141,33,2,1.2,26,9223.2,0,3,2,0,0.4,0,20,8,Education
user_legacy_177,1199,59,0,0.0,27,5670.53,0,1,2,0,0.26,0,22,7,Finance
user_legacy_178,918,54,1,1.5,15,2263.52,0,3,0,0,0.0,0,28,7,Marketing
user_legacy_179,833,11,19,35.0,19,6598.77,1,3,0,0,0.34,0,0,10,SaaS
user_legacy_180,1209,9,13,16.1,27,2690.27,0,1,0,0,0.33,0,10,9,SaaS
user_legacy_181,1088,6,15,35.0,28,6051.68,0,2,1,0,0.45,0,69,3,Education
user_legacy_182,1075,10,15,21.0,22,2071.96,0,2,0,0,0.2,0,11,8,Education
user_legacy_183,1456,18,1,1.0,47,11894.94,0,4,1,0,0.73,0,52,4,Finance
user_legacy_184,1124,51,2,6.0,22,9992.9,0,2,2,0,0.28,0,20,8,Education
user_legacy_185,1277,0,29,77.5,29,13620.92,0,0,3,1,0.45,0,0,10,Finance
user_legacy_186,393,16,4,6.9,9,744.03,0,0,4,0,0.06,0,19,8,Marketing
user_legacy_187,1459,44,3,7.7,47,15111.87,1,2,4,3,0.13,0,42,5,Marketing
user_legacy_188,726,56,3,4.3,22,10204.91,0,0,0,0,0.54,0,28,7,Finance
user_legacy_189,1397,13,9,7.0,29,3867.05,2,0,1,0,0.13,0,0,10,Finance
user_legacy_190,555,44,1,2.1,10,4225.46,3,0,3,1,0.22,0,35,6,Marketing
user_legacy_191,1020,16,2,5.8,32,7768.32,0,5,0,0,0.46,0,16,8,E-commerce
user_legacy_192,801,55,0,0.0,20,4450.04,0,2,3,2,0.6,0,0,10,Finance
user_legacy_193,308,9,6,11.4,7,2564.73,1,0,2,0,0.69,0,29,7,Finance
user_legacy_194,1224,51,3,8.8,25,3635.65,1,4,6,3,0.33,0,60,4,E-commerce
user_legacy_195,606,52,0,0.0,12,3198.48,0,4,2,0,0.25,0,37,6,Education
user_legacy_196,812,17,2,4.2,20,3354.92,0,1,2,0,0.55,0,6,9,Marketing
user_legacy_197,160,32,2,1.3,3,327.66,0,1,0,0,0.07,0,41,5,Education
user_legacy_198,790,9,26,46.6,13,2104.34,0,4,1,0,0.5,0,100,0,SaaS
user_legacy_199,937,33,0,0.0,27,2851.67,1,0,3,1,0.49,0,24,7,Education
user_legacy_200,1162,21,4,2.2,24,8848.62,0,0,1,0,0.3,0,66,3,SaaS
user_legacy_201,944,0,15,20.0,30,6934.51,0,1,6,2,0.23,0,50,5,Education
user_legacy_202,896,59,1,0.6,19,2695.39,0,1,2,0,0.54,0,10,9,Finance
user_legacy_203,1112,2,18,40.6,27,10898.46,0,1,1,0,0.26,0,34,6,Finance
user_legacy_204,1057,28,2,4.1,34,16044.61,0,1,3,0,0.6,0,6,9,SaaS
user_legacy_205,1029,27,4,11.4,18,3106.81,0,2,3,0,0.32,0,0,10,E-commerce
user_legacy_206,830,8,15,24.4,15,1538.01,1,3,0,0,0.45,0,16,8,E-commerce
user_legacy_207,752,29,2,4.2,21,4720.38,1,1,3,0,0.35,0,11,8,Finance
user_legacy_208,625,56,1,0.6,14,3457.16,0,0,4,0,0.0,0,7,9,E-commerce
user_legacy_209,1081,49,2,2.1,33,2182.91,0,0,4,2,0.62,0,13,8,Finance
user_legacy_210,946,12,22,65.1,19,1140.69,0,1,1,0,0.37,0,0,10,Education
user_legacy_211,592,24,3,2.3,11,4439.53,0,0,3,0,0.0,0,23,7,Education
user_legacy_212,748,15,0,0.0,19,5942.65,0,1,5,0,0.75,0,34,6,Education
user_legacy_213,1246,54,4,11.2,20,4944.74,3,5,3,0,0.43,0,70,3,SaaS
user_legacy_214,825,24,4,4.4,19,1752.02,1,2,5,1,0.29,0,1,9,Finance
user_legacy_215,1407,27,3,6.1,23,9017.97,1,3,3,1,0.47,0,0,10,Marketing
user_legacy_216,944,54,4,9.4,26,4250.71,2,1,0,0,0.64,0,73,2,Finance
user_legacy_217,965,55,1,2.1,29,11717.02,1,3,1,0,0.34,0,61,3,Finance
user_legacy_218,675,48,3,6.6,19,8368.92,0,2,3,0,0.24,0,100,0,E-commerce
user_legacy_219,552,53,3,3.6,17,7675.11,0,2,1,0,0.23,0,40,6,Marketing
user_legacy_220,713,30,1,2.7,21,10391.18,0,2,5,0,0.52,0,57,4,Marketing
user_legacy_221,1017,25,2,1.8,21,6605.83,0,0,0,0,0.38,0,38,6,E-commerce
user_legacy_222,955,1,27,78.0,21,6912.34,0,2,4,0,0.21,0,44,5,E-commerce
user_legacy_223,1161,28,3,6.3,24,5220.42,0,3,0,0,0.33,0,80,2,Education
user_legacy_224,936,18,4,10.5,27,12062.91,1,4,2,0,0.1,0,42,5,Education
user_legacy_225,1091,6,5,10.8,26,3208.53,0,0,2,0,0.13,0,61,3,Education
user_legacy_226,714,43,0,0.0,21,5416.31,0,0,4,0,0.13,0,63,3,SaaS
user_legacy_227,1,23,0,0.0,0,0.0,0,1,2,0,0.05,2,0,10,SaaS
user_legacy_228,1204,55,1,1.0,30,6749.02,0,2,7,4,0.3,0,99,0,Finance
user_legacy_229,1124,30,3,8.4,24,10654.42,0,0,0,0,0.37,0,23,7,E-commerce
user_legacy_230,1479,33,4,2.5,45,3363.88,0,3,1,0,0.73,0,75,2,SaaS
user_legacy_231,1534,6,11,28.4,38,7714.82,1,3,4,1,0.12,0,39,6,SaaS
user_legacy_232,1015,22,4,6.1,22,7392.29,0,3,4,0,0.0,0,59,4,Marketing
user_legacy_233,386,44,2,1.2,11,4540.62,0,0,6,0,0.4,0,54,4,Marketing
user_legacy_234,1036,47,0,0.0,17,4391.4,1,0,3,4,0.0,0,46,5,Marketing
user_legacy_235,984,50,2,4.7,24,10990.98,0,3,3,2,0.32,0,0,10,E-commerce
user_legacy_236,207,37,1,2.2,3,935.68,0,1,4,0,0.34,0,65,3,SaaS
user_legacy_237,1380,40,0,0.0,36,6407.94,0,2,4,2,0.43,0,10,9,Marketing
user_legacy_238,1441,7,24,37.4,27,1399.5,0,0,1,0,0.26,0,16,8,Finance
user_legacy_239,981,4,6,14.6,30,2248.12,1,1,3,0,0.33,0,57,4,SaaS
user_legacy_240,955,26,1,0.8,21,5825.06,0,1,4,0,0.32,0,33,6,Education
user_legacy_241,1230,28,4,10.1,32,15239.66,1,3,4,2,0.36,0,45,5,E-commerce
user_legacy_242,1085,6,15,10.4,33,4926.31,1,0,5,1,0.39,0,41,5,Marketing
user_legacy_243,943,33,0,0.0,19,3978.66,0,2,1,0,0.62,0,33,6,Finance
user_legacy_244,1094,4,18,43.3,28,1557.81,0,5,0,0,0.0,0,43,5,E-commerce
user_legacy_245,924,48,1,2.6,23,8810.89,2,0,3,2,0.49,0,33,6,Finance
user_legacy_246,939,48,0,0.0,25,4761.9,0,0,1,0,0.43,0,18,8,SaaS
user_legacy_247,1228,16,4,9.3,30,2292.33,1,1,3,0,0.18,0,91,0,E-commerce
user_legacy_248,1068,50,0,0.0,28,12965.18,0,5,2,0,0.13,0,100,0,Finance
user_legacy_249,1083,59,3,6.1,27,9298.98,0,1,4,2,0.36,0,78,2,SaaS
user_legacy_250,1093,53,1,2.2,32,4434.73,0,2,4,2,0.0,0,15,8,Education
user_legacy_251,920,36,3,3.0,22,7938.25,0,1,1,0,0.46,0,60,4,SaaS
user_legacy_252,964,55,2,3.6,19,2085.4,0,2,1,0,0.01,0,53,4,Education
user_legacy_253,849,9,27,70.9,27,3559.34,0,3,2,0,0.26,0,62,3,Finance
user_legacy_254,1582,57,0,0.0,37,16223.88,0,2,5,0,0.15,0,7,9,E-commerce
user_legacy_255,1096,50,0,0.0,24,2202.76,0,3,3,0,0.2,0,66,3,SaaS
user_legacy_256,943,12,27,75.4,28,12434.6,0,2,2,0,0.27,0,45,5,Finance
user_legacy_257,1380,59,2,3.1,41,12903.58,1,0,0,0,0.1,0,89,1,Marketing
user_legacy_258,1275,59,3,5.5,28,10141.48,0,0,4,0,0.44,0,75,2,Education
user_legacy_259,1032,35,2,2.4,17,1920.27,0,1,0,0,0.01,0,29,7,E-commerce
user_legacy_260,302,2,23,13.4,6,2182.69,0,3,4,0,0.33,0,72,2,Marketing
user_legacy_261,1558,2,8,19.9,36,14604.3,1,3,1,0,0.39,0,0,10,Marketing
user_legacy_262,912,8,5,11.8,17,6181.03,0,4,0,0,0.55,0,56,4,SaaS
user_legacy_263,220,16,3,5.9,6,1497.36,0,5,3,0,0.19,0,11,8,SaaS
user_legacy_264,1017,39,1,1.7,32,1677.84,0,4,1,0,0.47,0,42,5,Finance
user_legacy_265,902,47,1,1.5,26,9683.57,0,1,2,0,0.07,0,88,1,Marketing
user_legacy_266,1220,52,4,10.9,38,13884.27,0,4,4,1,0.64,0,17,8,E-commerce
user_legacy_267,856,42,3,8.1,16,4831.04,0,2,1,0,0.28,0,24,7,Education
user_legacy_268,1100,17,3,2.8,28,8976.92,0,1,4,1,0.17,0,39,6,Education
user_legacy_269,998,0,9,24.6,22,6670.89,1,0,4,0,0.12,0,84,1,SaaS
user_legacy_270,1168,30,0,0.0,31,10640.42,1,0,0,0,0.42,0,50,5,E-commerce
user_legacy_271,1557,59,2,3.5,44,3792.55,1,0,2,0,0.07,0,59,4,E-commerce
user_legacy_272,1199,24,1,2.9,36,3101.57,1,2,4,0,0.3,0,0,10,E-commerce
user_legacy_273,965,11,8,23.0,26,7584.47,1,0,2,0,0.06,0,18,8,E-commerce
user_legacy_274,1131,23,4,4.9,30,8748.6,1,1,1,0,0.36,0,48,5,Finance
user_legacy_275,633,8,22,42.6,19,5288.16,0,3,4,2,0.23,0,19,8,Marketing
user_legacy_276,1402,22,3,6.8,32,5656.33,0,0,1,0,0.26,0,25,7,Education
user_legacy_277,1530,0,24,60.6,32,10179.84,0,4,3,0,0.31,0,50,5,SaaS
user_legacy_278,1398,59,1,0.6,26,9344.41,0,3,6,2,0.38,0,67,3,E-commerce
user_legacy_279,774,7,10,11.3,17,6957.81,0,2,3,0,0.28,0,0,10,Marketing
user_legacy_280,1192,38,2,2.9,35,11099.24,0,3,1,0,0.53,0,56,4,E-commerce
user_legacy_281,597,18,2,5.9,17,5842.84,1,0,1,0,0.44,0,47,5,Marketing
user_legacy_282,1541,39,4,5.7,28,5119.75,1,2,1,0,0.0,0,82,1,Finance
user_legacy_283,1063,8,19,32.0,28,8822.2,0,4,2,0,0.23,0,18,8,Marketing
user_legacy_284,1057,4,12,21.5,24,7516.65,0,3,2,0,0.0,0,56,4,SaaS
user_legacy_285,1215,28,0,0.0,32,8586.35,0,2,3,0,0.56,0,42,5,E-commerce
