user_id,days_since_signup,days_since_last_activity,logins_last_30_days,total_active_hours,payments_made,lifetime_value_dollars,payment_failures_count,pricing_page_visits,support_tickets,open_complaint_tickets,sentiment_score,failed_onboarding_steps,plan_utilization_percent,core_features_untouched,primary_use_case
user_36,253,45,12,137.24500555517747,9,7639.353705064266,0,1,3,0,2.4872514917226587,3,6.7657736491410825,2,E-commerce
user_37,748,11,8,297.5879211997098,25,20112.393496147757,2,1,1,0,1.659287531960905,3,12.737115449419978,0,Agency
user_38,857,30,0,1198.5281167005837,29,23757.733589707717,1,20,4,0,1.8367383711069212,3,11.21575508658681,9,Agency
user_39,561,96,2,688.9084363607187,18,7258.518678751987,2,14,2,1,3.6274932090374357,3,87.24199550179573,6,Agency
user_40,475,61,5,728.7317811720039,15,19747.16582951252,0,1,3,0,3.0431264720283235,3,93.04348480346279,9,E-commerce
user_41,59,81,13,40.59075481961704,1,1733.3736494433958,0,0,0,0,1.9245274425024115,1,47.45221657801461,6,Personal
user_42,511,97,2,486.0356811814682,17,5569.181419899647,2,6,2,0,2.6116384654466103,0,63.04170878533453,1,B2B
user_43,682,96,13,593.6101981889562,23,26923.361447575455,1,2,2,0,2.492733839454727,2,69.59018972629984,5,E-commerce
user_44,476,59,9,937.6105112113154,16,22352.950016842857,1,5,1,1,4.949440818141337,0,39.131332487206016,3,E-commerce
user_45,700,42,6,458.6911124633859,25,33340.16732596431,0,0,4,0,4.414263348845518,2,37.021046704288786,6,Agency
user_46,976,75,13,644.3090867902445,32,21087.258807498707,1,3,1,0,2.551865333535297,4,67.55690192236696,6,Agency
user_47,783,99,10,605.7613702743191,27,8689.937039913168,1,0,1,0,4.655666315584132,3,37.671451524523846,3,E-commerce
user_48,190,67,11,222.8184633458061,7,5382.316807712707,0,1,1,0,2.3705415665126846,4,58.10095195501771,2,Personal
user_49,958,67,0,555.077859108869,31,9644.583877244904,0,0,9,2,2.4838514499069326,4,51.51928108114577,6,Agency
user_50,687,95,1,1263.4279591770662,23,32309.221043317564,0,0,9,2,1.4198730408048177,2,52.44606009009814,8,E-commerce
user_51,958,71,7,579.4008651695727,31,12704.117735280342,1,0,0,0,2.561115455954209,1,82.9358862876451,3,Agency
user_52,563,91,9,1014.5540880499403,18,9218.823061862742,0,1,6,0,3.719539860419735,3,70.40571088986965,5,B2B
user_53,876,54,0,259.8238959333755,29,20409.611889805532,0,0,7,1,2.276785563907474,4,96.06826540380929,6,B2B
user_54,567,8,7,764.0149992951455,18,12611.441415286095,1,1,1,0,2.0652492623918985,0,79.09766272515796,9,B2B
user_55,244,87,1,444.8784863479698,9,9945.398558528821,2,7,1,0,3.2966266657262078,3,14.579251459989573,2,Agency
user_56,832,25,1,349.9591122199213,27,21244.50176142803,0,0,4,0,4.917058392132873,1,10.476683073183652,12,Agency
user_57,505,77,10,979.6097182152353,16,6405.708708575831,0,0,4,0,2.8125353948806797,3,66.56475539671354,0,Personal
user_58,131,39,12,125.82266840742085,6,2230.202333890407,0,0,2,3,4.750547881266323,4,64.60439795113486,5,B2B
user_59,485,40,11,919.976472428404,16,13536.399631717668,1,0,5,1,4.657454080979047,0,48.07446261920036,4,Personal
user_60,819,85,16,1135.099669892716,27,9529.414126740201,0,1,1,1,2.015050449379979,4,6.246391981598642,6,E-commerce
user_61,647,29,2,435.4407391355569,22,21043.354996433703,1,0,6,2,1.2426688457139514,1,95.14847675100698,8,E-commerce
user_62,21,22,7,9.613270744192546,1,639.6312046908329,0,1,4,0,3.5732099139767324,2,85.19246947244119,3,B2B
user_63,841,0,10,569.4382303630863,29,31252.90916348654,0,2,7,1,3.0721835376455666,0,48.6808037411858,8,Personal
user_64,167,45,10,46.214423959046776,7,7881.850184575948,0,1,3,1,1.3838341194526973,1,15.858096763080843,5,Agency
user_65,274,20,11,102.29766327833748,10,12618.09873837725,1,0,2,0,4.974792120508633,1,82.44726578557587,4,Personal
user_66,388,47,0,115.95567662342589,12,18458.480291481796,1,1,1,0,4.0106160048451205,4,7.4738910320631895,8,E-commerce
user_67,601,35,13,543.0592325984848,20,9623.33332150599,0,2,2,1,2.750776152898847,4,39.011392350635944,0,Personal
user_68,316,53,10,509.2652571050549,11,3450.8586604116226,0,1,1,1,3.4726741986651652,4,66.53822319327014,7,E-commerce
user_69,14,86,7,5.160802542154649,1,260.43432131276256,0,3,1,0,1.3502912690649205,2,75.86753985326516,5,E-commerce
user_70,242,56,9,84.12133517264004,9,10957.477531425166,0,1,3,0,2.98120661475844,3,6.284073662045808,6,Personal
user_71,777,0,7,1027.5941581724355,26,37872.849740210266,2,0,3,0,4.723329663269951,3,76.75564164835129,5,Agency
user_72,346,62,12,164.22809234580677,11,15109.68948816731,0,1,6,0,4.586403832219913,4,73.39405013516281,9,E-commerce
user_73,565,53,7,161.28437591000247,19,5622.2005596677955,0,1,3,0,2.3495233819325825,4,58.920961052204355,6,Personal
user_74,898,54,13,374.47704413435656,31,42775.56540159624,0,1,1,0,3.1254714552853553,2,33.84189143581343,8,E-commerce
user_75,340,39,9,630.7304817363973,12,8177.3778184670255,0,0,4,0,3.7895340963505872,3,16.480214725582787,4,B2B
user_76,92,60,1,152.79317498527817,3,498.5446037561442,2,12,3,1,2.3600370676316214,2,10.265296918386325,0,Agency
user_77,367,20,9,283.5892193302071,14,9141.132628456417,2,1,2,0,1.259516872375754,1,0.11836937185679686,0,B2B
user_78,956,46,11,1286.8328417734763,31,6761.895679438616,0,1,7,0,3.021766626871219,3,20.646017569209285,8,E-commerce
user_79,455,72,9,509.97481988601896,16,13410.900435773881,0,0,1,1,3.4065429432933456,4,41.133697004997295,4,Agency
user_80,428,52,9,593.437451064021,15,8660.550568437608,3,0,0,0,1.023366400486041,0,24.364433140008433,1,Personal
user_81,509,8,5,711.1112715467345,17,13389.027153971687,1,1,1,2,1.3823014941541225,1,30.89790536050099,2,Personal
user_82,776,75,2,1004.6054318044537,26,25291.90899714965,2,12,2,0,1.8291625743766091,0,39.04524153609902,0,Agency
user_83,943,60,0,571.0738220082957,31,41582.5745010292,0,2,5,0,2.3922091479637366,2,16.40652390707484,12,B2B
user_84,35,56,11,6.093926980727407,3,1217.4949829432874,0,1,1,0,3.1642048913223215,2,72.46210386587308,5,B2B
user_85,206,25,11,198.90883847092857,7,5053.633010792734,1,0,2,0,2.175371675038661,2,49.17267891649699,2,Agency
user_86,81,40,13,145.22088085389933,3,3391.8145266284805,0,0,1,0,2.104735257626015,4,1.9327147752040696,2,Personal
user_87,932,34,13,1101.6657453846942,31,42640.11484981717,0,0,2,0,4.477397375252327,2,22.66682313623034,6,Agency
user_88,562,62,4,945.0271543292973,18,5838.729551070268,0,1,1,1,1.580202563205705,0,70.96582446345307,0,B2B
user_89,872,73,2,1730.1232114181628,30,25233.050039171536,0,0,3,2,1.445166086632525,1,30.09305232867858,4,E-commerce
user_90,388,89,10,159.41786569073727,12,6907.5788171030745,0,0,1,0,4.811298867744544,4,92.01417716990488,2,Personal
user_91,2,96,2,2.8287550287395327,2,14.235507808925266,2,7,4,0,3.5000529964641833,1,71.26640474474206,4,Agency
user_92,390,37,9,538.6515381117183,13,13682.994499250442,0,0,0,0,3.868821919577754,2,28.992697587964134,3,E-commerce
user_93,566,1,7,1110.4440880890927,19,24804.771701886475,1,1,2,2,2.7249479655624285,3,51.64098461734441,5,B2B
user_94,106,6,16,209.099987818094,3,1307.0456618571698,0,1,3,1,1.0797286684788783,4,66.72390301801697,8,Personal
user_95,772,81,9,1084.4201876769532,26,32083.250465854304,0,2,1,0,3.5845214734688216,2,19.336586533709532,1,Agency
user_96,822,36,0,462.677582117791,27,35677.10818353147,1,2,2,0,3.5276971257124963,4,2.457243931642381,14,B2B
user_97,477,33,9,771.4311560977619,16,22011.31760183607,0,2,3,0,1.4417105458533324,3,50.71237458622565,7,Agency
user_98,703,90,9,213.2588145656836,24,11907.293793237268,0,2,4,0,2.848638854498526,0,92.48947224902922,1,Agency
user_99,402,16,11,636.49812852629,14,18362.510949285097,1,3,3,1,4.661315778662601,0,34.40103668576152,3,Personal
user_100,730,42,9,1335.442024188694,24,14183.7714930918,1,1,5,0,1.8203393278879005,0,40.21303281007065,8,B2B
user_101,556,58,14,460.02519823337497,19,16599.49709665668,1,1,1,0,2.8443950185364413,3,19.06202106815136,3,B2B
user_102,162,50,10,210.30954379579217,7,1178.1994623673368,0,0,2,1,2.8444127408020816,1,59.32086952731095,6,E-commerce
user_103,202,53,16,185.28878057876193,7,1408.8790932718794,1,1,2,0,4.243045872590553,3,74.01507472509984,4,B2B
user_104,958,78,1,892.6199530893914,32,35845.289200885265,1,8,2,0,4.298303481317778,3,44.06422663096205,1,B2B
user_105,996,24,14,686.9458705482064,35,24901.592612964592,1,0,3,0,4.037077678653567,2,75.02493796598185,7,Personal
user_106,270,70,13,417.97249529101657,10,4463.952360735993,0,1,2,1,2.461816636753095,0,30.26047233679574,9,E-commerce
user_107,863,51,10,1621.3487122638185,31,11709.708118127388,1,2,2,2,1.2881477000740804,4,70.69844180285014,9,Personal
user_108,816,69,10,1540.1401321571084,27,28680.692184350482,0,0,5,0,2.3979319088960565,1,25.834453317045416,1,B2B
user_109,271,69,1,117.0948835821034,11,1359.8968293890198,0,1,8,3,2.497245940492945,4,78.06495417715702,2,E-commerce
user_110,456,42,0,803.4778980624488,16,18816.88679191945,2,13,2,0,3.8109862979563056,2,83.06415782992094,9,Personal
user_111,462,76,0,693.5173192847278,15,3957.5993114412204,0,0,3,0,4.860000837906876,2,12.70640781371193,12,E-commerce
user_112,727,45,0,421.94430157349655,24,9899.582751719128,1,14,1,0,2.814564925774834,1,21.5472605850626,4,B2B
user_113,252,99,2,57.415872666821166,8,5639.920722691676,2,12,3,0,3.5297423317611614,4,69.42494378939388,9,E-commerce
user_114,702,21,7,427.6547545703833,24,18826.687587631714,2,3,1,0,3.1567634828901268,1,53.85403873763492,2,E-commerce
user_115,296,25,13,542.62591236593,11,6208.534942641705,1,3,2,1,1.6024742404529495,1,98.60369899890476,1,E-commerce
user_116,725,27,13,944.7036246689263,25,14088.234382612587,0,0,2,0,2.844809888528544,0,36.15768209790641,5,B2B
user_117,720,41,0,1058.4027761082887,25,34830.8787911713,0,1,2,1,3.179340618755977,4,5.328367418735538,14,B2B
user_118,749,94,0,440.8535108633543,25,25369.443156308604,2,1,2,0,4.802998424169035,0,5.154661561182936,6,E-commerce
user_119,338,70,9,495.7910735101496,11,2046.4152511379748,0,1,5,1,2.4661562176358243,0,39.685747415404194,7,Personal
user_120,879,69,0,134.86572763476047,30,21410.60805851481,2,10,3,0,4.920396412431911,0,11.09921844050974,4,Personal
user_121,53,83,7,43.094859519342485,2,2351.8957488893693,0,1,0,0,3.1692002960963377,3,23.966118582619135,4,B2B
user_122,792,71,2,1022.3384388865,27,14703.898483676205,0,0,1,0,1.96987697321223,2,19.775242754732535,9,Agency
user_123,922,84,0,348.1319635152847,30,8533.142744689369,0,0,5,3,2.3457031433093642,2,15.92005610439271,6,Personal
user_124,217,85,8,361.02437374447123,7,8490.627294575546,1,0,0,1,1.566779669040927,3,0.9016527651856121,4,E-commerce
user_125,764,70,1,417.5714333553811,26,24654.755541962473,1,1,2,0,2.811731482293812,1,11.235671093233645,16,Agency
user_126,188,62,11,251.794813498749,7,5764.843816212223,0,1,4,1,1.087705719155693,4,46.79312179396808,4,B2B
user_127,380,59,2,330.552336939388,12,2816.159169286676,2,1,7,1,2.4326578044451876,4,80.41675679607579,8,Personal
user_128,493,48,12,607.6140358839122,16,5581.970532313551,0,2,0,0,4.953618768623786,4,61.255040919880486,4,Agency
user_129,41,59,2,12.470398049791942,4,1353.603636013195,1,0,5,3,1.5225684164382385,0,83.13376624805095,2,B2B
user_130,157,35,1,20.745088216615464,5,2253.2754399066753,0,1,9,4,1.2151286615216728,4,50.37650032374411,1,B2B
user_131,15,95,12,27.422586180338584,0,415.2473038301864,0,0,3,1,1.4760215628730502,4,9.40410211388345,4,E-commerce
user_132,813,12,9,497.7974745426672,27,23999.49648338536,2,1,2,1,2.892403445960363,4,61.67636432339406,9,Personal
user_133,65,93,10,107.7301098433867,5,1154.2585315424976,0,1,1,2,2.1448924041028556,2,67.776486226274,9,Agency
user_134,857,42,2,1712.9420942588836,28,40861.01612345767,0,0,1,1,4.576390111956117,3,10.526102644426011,12,E-commerce
user_135,839,50,10,420.9425683760643,27,36002.232353577136,0,0,0,1,1.72516988805565,1,80.13363152265798,5,Personal
user_136,521,55,13,314.59251669740365,18,19541.04688645096,1,0,3,0,2.834933308546968,3,73.14992440062133,1,Agency
user_137,344,82,7,467.6451571980175,12,2927.345052017653,0,2,2,1,3.352190873382551,4,43.263244919886915,4,B2B
user_138,129,61,8,249.53146034061226,7,1261.0847620888576,0,2,2,0,3.0561643663141305,1,81.91036554552434,0,B2B
user_139,648,31,10,1192.350625492444,23,17609.50404542211,0,1,3,1,4.320974111881629,1,69.17865421426879,2,Personal
user_140,472,29,14,498.1787663948165,18,5773.551536816536,1,1,1,1,1.9258126852785615,3,12.036673851501101,2,E-commerce
user_141,63,28,13,101.47470081844894,3,3088.382589106059,1,0,1,0,2.509564441694765,3,53.98729154498197,2,Agency
user_142,139,38,1,49.75047980368387,4,1686.5440638414461,3,9,3,0,4.16833718629581,3,72.85558062299383,2,Agency
user_143,499,44,15,976.609142443824,17,13441.090245343537,1,2,3,0,3.1122856469472193,3,55.32882017182804,7,B2B
user_144,593,88,0,1145.836788788346,21,12681.570401815572,4,7,3,0,2.608469542591829,0,94.90286509515975,0,Personal
user_145,392,29,11,161.14532782840652,14,13238.77647445029,0,3,1,0,1.117770058979326,2,10.149126820876953,5,E-commerce
user_146,675,56,0,451.51015755998424,24,7294.480920016281,1,9,0,0,4.013541696062438,2,72.23216928788277,5,B2B
user_147,419,39,18,121.63339351513716,14,10208.616250739282,0,0,3,0,4.888728311867041,4,82.44508114295004,0,B2B
user_148,289,18,10,178.10013355499046,9,5017.538951656903,0,0,2,1,3.48114803795404,0,70.26531949051721,0,E-commerce
user_149,379,17,13,625.4697639578902,12,17035.60225327564,1,1,2,0,4.426164882755178,1,38.55850050644063,2,Agency
user_150,773,32,0,632.9321322436166,27,5276.773996605369,1,1,8,2,1.9800195395954046,3,38.5480313203326,7,Agency
user_151,490,83,2,131.29757641363204,16,22597.691242842426,2,0,2,1,1.9267238616934583,4,0.8686004871943975,14,Personal
user_152,231,46,10,173.30278282546118,9,9813.97407025844,0,1,6,0,1.0577684169405819,1,39.70980363545266,3,B2B
user_153,41,65,8,80.54976173739571,1,754.0179718333045,0,0,1,2,3.613593070359957,2,88.3182997365831,4,Personal
user_154,28,74,2,36.2991672677896,1,1134.506224893152,0,1,10,3,1.097460913718463,1,10.99306182944504,9,Agency
user_155,135,61,0,120.24528275317947,4,864.6223790578914,3,17,3,0,4.1283925883504065,3,63.91573479727525,2,E-commerce
user_156,201,37,6,83.70105830460741,7,9750.298902403745,1,1,1,0,3.7787296697412183,3,13.411496077363772,5,Agency
user_157,840,50,11,1657.938168464777,30,24105.288829894034,0,0,1,0,4.951809472826259,2,54.015980249904175,5,Agency
user_158,780,62,14,1294.4982317279569,29,14545.16401489713,1,0,1,0,3.041250333648159,3,71.5581202410695,5,B2B
user_159,930,3,12,590.3703934307745,32,19824.107447087234,2,0,1,0,2.7086991586920375,0,16.551091656024898,8,Agency
user_160,33,0,9,7.6933072217185785,2,263.6119498888386,1,1,3,0,2.14695875775718,4,70.40332214896534,9,Personal
user_161,48,7,10,9.964250832833292,2,2376.994950330805,0,1,2,0,2.907445167165098,2,13.998003121109093,7,E-commerce
user_162,503,28,15,165.3453974824387,16,3404.3731784859237,0,2,2,0,4.491485912491688,2,62.0553745629139,5,B2B
user_163,407,54,12,489.80834570903227,15,14029.623960453036,0,1,0,0,1.169758903166965,1,50.55530293228856,1,E-commerce
user_164,574,2,10,1070.30938716671,20,14305.869012657817,0,0,1,0,4.911600189144755,2,29.807495380926163,3,Personal
user_165,728,58,1,759.8955096178777,25,34726.49530786231,1,2,5,1,4.973228777231192,4,16.36156338724,12,Personal
user_166,805,9,13,1369.7851154167536,26,12936.340592613653,0,0,0,0,3.391285514351607,0,73.58541396009166,8,Agency
user_167,99,73,9,93.77127319562985,5,2865.4468006438406,0,0,2,0,2.3261768147816055,1,38.180513337700596,1,Personal
user_168,684,82,13,989.2751760798656,24,18266.924100177137,0,2,5,0,1.8921958732880952,4,8.653077727317637,5,Agency
user_169,872,33,13,1299.7667511362747,29,31940.479264525977,0,2,1,0,2.105961582739515,2,77.27893382727329,9,B2B
user_170,726,96,7,312.56553592306534,25,5851.894277885578,1,3,1,0,1.2004217060198874,3,23.28946834838207,9,E-commerce
user_171,987,86,8,776.0884753973398,32,13542.144209987306,0,2,2,1,2.9004438339334353,3,73.64520537055205,9,Agency
user_172,547,54,12,717.0481312899683,19,8016.513046585498,0,0,1,0,1.2292970834576233,4,56.48986859407367,6,Agency
user_173,961,99,2,225.1849368838342,32,36726.329393128864,0,1,7,1,2.379615851478668,0,19.452901157905124,7,B2B
user_174,739,89,2,581.5385776379674,26,9984.80734634574,0,1,3,1,2.4877178221314162,3,3.5744207193431032,14,Personal
user_175,613,49,6,684.1809383777049,22,18884.77030693259,0,0,0,0,1.7974589269886527,4,59.32490154026257,4,Agency
user_176,943,56,0,1879.2354241880792,32,13848.87152295797,4,10,1,0,3.1794142313441536,1,2.52118322394288,8,Personal
user_177,462,92,4,462.7455612699785,16,20223.18271224591,0,0,2,1,4.895037228972055,2,6.546448486411283,8,Agency
user_178,643,7,14,1061.276540166569,24,30477.13612565769,2,0,2,0,3.780524196073673,0,70.22190819667006,6,Personal
user_179,769,64,14,708.1935102108351,25,21787.44939787623,1,1,0,0,2.9669874004166408,0,53.887384140130315,1,Agency
user_180,5,56,11,8.065711864887234,0,104.2694989470651,1,2,3,0,4.107657197018025,1,32.62952656543769,7,E-commerce
user_181,218,66,10,268.4208108310489,8,3386.1067729216666,0,1,2,3,3.9499058875959547,0,53.92279426684237,4,E-commerce
user_182,503,87,7,897.619263443842,17,3641.792969474096,0,1,0,0,4.566941844231175,4,59.16493275249195,7,E-commerce
user_183,767,86,8,675.5665815398152,26,13102.280129956554,1,0,3,0,1.81867579037579,0,56.52858662444664,1,Agency
user_184,398,58,12,496.7750022690023,16,13707.362818820644,0,0,3,1,4.435510305034928,0,64.25540115154905,6,Personal
user_185,871,95,0,1129.7179145560974,30,25270.115622664518,7,8,2,0,2.2041043481667955,0,94.02881001903673,4,B2B
user_186,795,63,1,709.9569335896149,26,37748.07673050018,2,1,10,1,1.0857884550720698,4,38.877752008402545,3,B2B
user_187,393,66,9,147.05780302144245,13,8973.163387165725,0,4,1,0,2.1242605957869407,2,30.115141345757614,9,B2B
user_188,207,50,14,57.49691473862158,7,7498.337033788994,1,1,2,1,4.707394172650705,3,3.8434911030169716,5,E-commerce
user_189,15,96,5,1.9751391920895434,1,405.2928545457069,1,3,3,0,4.85516285785632,0,14.707305685676687,4,E-commerce
user_190,858,91,15,1509.8355575725489,28,24080.567696833812,0,1,2,0,1.581965429828057,1,10.624981588114268,5,E-commerce
user_191,554,7,14,304.31349262244987,18,9445.613663080649,0,0,4,0,4.897999533051133,1,33.54441868724622,8,Personal
user_192,892,76,2,447.6616386827405,29,22721.724182437865,2,14,1,3,1.3428918737171291,4,60.99907288150555,0,E-commerce
user_193,461,34,13,690.7934072331908,15,12071.434763028612,1,1,1,0,1.8742711464500879,2,4.633389113458342,0,Personal
user_194,691,95,8,489.2491548724366,23,25428.0492137831,0,2,5,0,2.776675123491218,0,72.76650044546848,5,Personal
user_195,575,55,0,610.3538264599315,19,27214.0599789407,0,2,3,0,4.97438946284684,4,19.921237543442455,9,Personal
user_196,864,77,10,353.17816479230424,29,17124.011268519767,0,1,2,0,2.9542522046615174,3,96.35045157884547,7,Agency
user_197,743,31,7,1429.173034987862,25,5125.972667015713,0,0,5,0,3.2016377727139433,2,56.838497519193865,6,B2B
user_198,241,45,10,414.039123067893,10,6587.320636054438,1,1,4,0,3.777699798094594,2,77.13623123884888,5,Personal
user_199,564,15,11,982.0369599692975,19,16638.4286099459,0,2,4,0,4.873174233091806,4,86.1181232297033,3,B2B
user_200,96,67,8,83.79553173953374,4,1207.663180889874,0,0,5,0,4.133405600496978,1,88.88463013255273,8,Personal
user_201,900,36,7,1393.6376754392654,32,35298.816554180696,0,1,3,2,1.8966160176947944,2,51.846174967980716,6,Personal
user_202,734,53,7,274.0496863065874,25,36202.20845182247,0,1,3,0,2.2119637226574187,1,39.67425584310811,6,E-commerce
user_203,485,84,10,56.44241088832553,18,23066.53319870966,0,1,1,1,1.3905129584340976,2,56.05149896884395,4,B2B
user_204,407,13,5,56.14506876258915,13,5644.99710105519,3,0,5,0,3.5778094566589593,2,40.20704016174279,0,Personal
user_205,231,94,15,280.55950254686155,9,10254.400878768409,0,0,8,0,1.7229612261568863,2,24.071496928324155,1,B2B
user_206,749,54,11,722.9724896583446,24,27489.958015255834,0,0,0,0,2.029619553917463,3,32.391982716666746,7,E-commerce
user_207,655,47,9,710.1701017166529,21,16652.12746820872,2,0,2,0,4.552454620721509,1,23.276985623859893,4,Personal
user_208,171,52,1,19.524774321554585,6,5015.00160132879,0,0,0,1,2.307022701328061,3,16.986977164422647,6,E-commerce
user_209,541,54,2,488.57957634586785,19,23388.516259947944,2,15,0,0,3.266586873416668,1,9.360773723572036,4,Personal
user_210,36,73,11,52.71586222613888,2,957.8186022141646,1,3,2,0,2.590264035156708,3,42.64627207239047,7,E-commerce
user_211,525,6,12,494.08696771251726,20,11442.024095108622,1,1,0,0,1.2961251496236543,3,23.528390660322373,3,E-commerce
user_212,160,32,10,238.59463871891558,5,4351.381949787098,3,0,2,0,2.4514553195868203,3,44.83665523944761,2,Agency
user_213,839,49,2,455.3555311449943,27,26060.045751343278,0,2,2,0,2.6322728121437233,4,0.400465373377612,13,Personal
user_214,699,84,11,1149.8338961521797,26,9442.437599597963,0,1,3,0,4.582804407646073,3,44.83123532431772,6,Personal
user_215,243,18,10,295.97870371735894,8,11066.426030469544,0,0,1,0,2.297802614585358,2,95.46118707097155,1,Personal
user_216,86,18,4,43.03869044684668,2,3039.1034919706053,1,0,1,0,2.5169644790482715,0,14.783689452802085,0,B2B
user_217,796,53,2,437.6160476813369,29,26663.69261902885,0,3,0,0,4.131587074689338,3,7.935080355863164,12,Agency
user_218,578,28,3,747.5030561902656,20,5477.896842958398,1,1,4,0,4.035826604846392,0,24.825811407298747,6,B2B
user_219,682,42,0,1143.6357248846841,22,21952.098162516842,0,0,6,2,1.9154050424623155,0,93.39334508549742,7,Personal
user_220,557,81,7,495.5588817214549,19,5816.87899900781,0,1,1,0,4.815082960304016,2,22.714792644865454,7,Agency
user_221,574,1,8,339.10244800655204,19,4902.760950297158,1,0,2,0,4.182229993579137,0,74.69617859648055,9,E-commerce
user_222,953,0,10,1665.197916633024,33,27378.72775962404,1,1,0,2,2.6304328128715637,0,6.211790085997015,8,Agency
user_223,646,46,2,886.0599012949748,22,14938.97547473161,1,0,2,1,4.286034067592368,0,62.98134371601777,0,E-commerce
user_224,796,68,8,757.2844909669249,29,25071.183876995918,0,0,2,0,3.0346985283597534,1,21.867421791594076,6,Personal
